district,Listed_AllApartments,Leased_AllApartments,LeasedvsListed_AllApartments,Year,Quarter,YearQuarter,RoomType,TotalLeased,AvgLeaseRate,TotalLeasedPerRoom,AvgLeaseRatePerRoom
E07,133.0,109.0,0.8195488721804511,2018,3,2018Q3,OneBedroom,43.0,1774.0,43.0,1774.0
E07,133.0,109.0,0.8195488721804511,2018,3,2018Q3,TwoBedroom,60.0,2125.0,120.0,1062.5
E07,133.0,109.0,0.8195488721804511,2018,3,2018Q3,ThreeBedroom,6.0,2304.0,18.0,768.0
E07,133.0,109.0,0.8195488721804511,2018,3,2018Q3,AllApartments,109.0,1996.3853211009175,181.0,1202.243093922652
E07,133.0,109.0,0.8195488721804511,2018,3,2018Q3,SharedApartments,66.0,2141.2727272727275,138.0,1024.0869565217392
E07,85.0,57.0,0.6705882352941176,2018,4,2018Q4,OneBedroom,28.0,1799.0,28.0,1799.0
E07,85.0,57.0,0.6705882352941176,2018,4,2018Q4,TwoBedroom,28.0,2089.0,56.0,1044.5
E07,85.0,57.0,0.6705882352941176,2018,4,2018Q4,ThreeBedroom,1.0,2150.0,3.0,716.6666666666666
E07,85.0,57.0,0.6705882352941176,2018,4,2018Q4,AllApartments,57.0,1947.6140350877192,87.0,1276.0229885057472
E07,85.0,57.0,0.6705882352941176,2018,4,2018Q4,SharedApartments,29.0,2091.103448275862,59.0,1027.8305084745762
E07,69.0,45.0,0.6521739130434783,2019,1,2019Q1,OneBedroom,20.0,1759.0,20.0,1759.0
E07,69.0,45.0,0.6521739130434783,2019,1,2019Q1,TwoBedroom,23.0,2092.0,46.0,1046.0
E07,69.0,45.0,0.6521739130434783,2019,1,2019Q1,ThreeBedroom,2.0,2150.0,6.0,716.6666666666666
E07,69.0,45.0,0.6521739130434783,2019,1,2019Q1,AllApartments,45.0,1946.5777777777778,72.0,1216.611111111111
E07,69.0,45.0,0.6521739130434783,2019,1,2019Q1,SharedApartments,25.0,2096.64,52.0,1008.0
E07,87.0,67.0,0.7701149425287356,2019,2,2019Q2,OneBedroom,35.0,1880.0,35.0,1880.0
E07,87.0,67.0,0.7701149425287356,2019,2,2019Q2,TwoBedroom,31.0,2200.0,62.0,1100.0
E07,87.0,67.0,0.7701149425287356,2019,2,2019Q2,ThreeBedroom,1.0,2400.0,3.0,800.0
E07,87.0,67.0,0.7701149425287356,2019,2,2019Q2,AllApartments,67.0,2035.8208955223881,100.0,1364.0
E07,87.0,67.0,0.7701149425287356,2019,2,2019Q2,SharedApartments,32.0,2206.25,65.0,1086.1538461538462
E07,136.0,93.0,0.6838235294117647,2019,3,2019Q3,OneBedroom,46.0,1907.0,46.0,1907.0
E07,136.0,93.0,0.6838235294117647,2019,3,2019Q3,TwoBedroom,43.0,2309.0,86.0,1154.5
E07,136.0,93.0,0.6838235294117647,2019,3,2019Q3,ThreeBedroom,4.0,2289.0,12.0,763.0
E07,136.0,93.0,0.6838235294117647,2019,3,2019Q3,AllApartments,93.0,2109.3010752688174,144.0,1362.2569444444443
E07,136.0,93.0,0.6838235294117647,2019,3,2019Q3,SharedApartments,47.0,2307.2978723404253,98.0,1106.561224489796
E07,145.0,60.0,0.41379310344827586,2019,4,2019Q4,OneBedroom,27.0,1868.0,27.0,1868.0
E07,145.0,60.0,0.41379310344827586,2019,4,2019Q4,TwoBedroom,32.0,2185.0,64.0,1092.5
E07,145.0,60.0,0.41379310344827586,2019,4,2019Q4,ThreeBedroom,1.0,2400.0,3.0,800.0
E07,145.0,60.0,0.41379310344827586,2019,4,2019Q4,AllApartments,60.0,2045.9333333333334,94.0,1305.9148936170213
E07,145.0,60.0,0.41379310344827586,2019,4,2019Q4,SharedApartments,33.0,2191.5151515151515,67.0,1079.402985074627
E07,212.0,103.0,0.4858490566037736,2020,1,2020Q1,OneBedroom,59.0,1868.0,59.0,1868.0
E07,212.0,103.0,0.4858490566037736,2020,1,2020Q1,TwoBedroom,41.0,2133.0,82.0,1066.5
E07,212.0,103.0,0.4858490566037736,2020,1,2020Q1,ThreeBedroom,3.0,2583.0,9.0,861.0
E07,212.0,103.0,0.4858490566037736,2020,1,2020Q1,AllApartments,103.0,1994.3106796116506,150.0,1369.4266666666667
E07,212.0,103.0,0.4858490566037736,2020,1,2020Q1,SharedApartments,44.0,2163.681818181818,91.0,1046.1758241758241
E07,116.0,64.0,0.5517241379310345,2020,2,2020Q2,OneBedroom,26.0,1850.0,26.0,1850.0
E07,116.0,64.0,0.5517241379310345,2020,2,2020Q2,TwoBedroom,33.0,2181.0,66.0,1090.5
E07,116.0,64.0,0.5517241379310345,2020,2,2020Q2,ThreeBedroom,5.0,2240.0,15.0,746.6666666666666
E07,116.0,64.0,0.5517241379310345,2020,2,2020Q2,AllApartments,64.0,2051.140625,107.0,1226.8504672897195
E07,116.0,64.0,0.5517241379310345,2020,2,2020Q2,SharedApartments,38.0,2188.7631578947367,81.0,1026.8271604938273
E07,204.0,103.0,0.5049019607843137,2020,3,2020Q3,OneBedroom,49.0,1822.0,49.0,1822.0
E07,204.0,103.0,0.5049019607843137,2020,3,2020Q3,TwoBedroom,53.0,2146.0,106.0,1073.0
E07,204.0,103.0,0.5049019607843137,2020,3,2020Q3,ThreeBedroom,1.0,2350.0,3.0,783.3333333333334
E07,204.0,103.0,0.5049019607843137,2020,3,2020Q3,AllApartments,103.0,1993.8446601941748,158.0,1299.7848101265822
E07,204.0,103.0,0.5049019607843137,2020,3,2020Q3,SharedApartments,54.0,2149.777777777778,109.0,1065.0275229357799
E07,192.0,78.0,0.40625,2020,4,2020Q4,OneBedroom,39.0,1703.0,39.0,1703.0
E07,192.0,78.0,0.40625,2020,4,2020Q4,TwoBedroom,38.0,2026.0,76.0,1013.0
E07,192.0,78.0,0.40625,2020,4,2020Q4,ThreeBedroom,1.0,2400.0,3.0,800.0
E07,192.0,78.0,0.40625,2020,4,2020Q4,AllApartments,78.0,1869.2948717948718,118.0,1235.635593220339
E07,192.0,78.0,0.40625,2020,4,2020Q4,SharedApartments,39.0,2035.5897435897436,79.0,1004.9113924050633
E07,193.0,85.0,0.44041450777202074,2021,1,2021Q1,OneBedroom,45.0,1650.0,45.0,1650.0
E07,193.0,85.0,0.44041450777202074,2021,1,2021Q1,TwoBedroom,37.0,1995.0,74.0,997.5
E07,193.0,85.0,0.44041450777202074,2021,1,2021Q1,ThreeBedroom,3.0,2250.0,9.0,750.0
E07,193.0,85.0,0.44041450777202074,2021,1,2021Q1,AllApartments,85.0,1821.3529411764705,128.0,1209.4921875
E07,193.0,85.0,0.44041450777202074,2021,1,2021Q1,SharedApartments,40.0,2014.125,83.0,970.6626506024096
E07,167.0,97.0,0.5808383233532934,2021,2,2021Q2,OneBedroom,54.0,1714.0,54.0,1714.0
E07,167.0,97.0,0.5808383233532934,2021,2,2021Q2,TwoBedroom,41.0,2087.0,82.0,1043.5
E07,167.0,97.0,0.5808383233532934,2021,2,2021Q2,ThreeBedroom,2.0,2275.0,6.0,758.3333333333334
E07,167.0,97.0,0.5808383233532934,2021,2,2021Q2,AllApartments,97.0,1883.2268041237114,142.0,1286.4295774647887
E07,167.0,97.0,0.5808383233532934,2021,2,2021Q2,SharedApartments,43.0,2095.7441860465115,88.0,1024.0568181818182
E07,183.0,135.0,0.7377049180327869,2021,3,2021Q3,OneBedroom,69.0,1774.0,69.0,1774.0
E07,183.0,135.0,0.7377049180327869,2021,3,2021Q3,TwoBedroom,62.0,2216.0,124.0,1108.0
E07,183.0,135.0,0.7377049180327869,2021,3,2021Q3,ThreeBedroom,4.0,2325.0,12.0,775.0
E07,183.0,135.0,0.7377049180327869,2021,3,2021Q3,AllApartments,135.0,1993.3185185185184,205.0,1312.6731707317074
E07,183.0,135.0,0.7377049180327869,2021,3,2021Q3,SharedApartments,66.0,2222.6060606060605,136.0,1078.6176470588234
E07,125.0,99.0,0.792,2021,4,2021Q4,OneBedroom,41.0,1976.0,41.0,1976.0
E07,125.0,99.0,0.792,2021,4,2021Q4,TwoBedroom,54.0,2408.0,108.0,1204.0
E07,125.0,99.0,0.792,2021,4,2021Q4,ThreeBedroom,4.0,2645.0,12.0,881.6666666666666
E07,125.0,99.0,0.792,2021,4,2021Q4,AllApartments,99.0,2238.6666666666665,161.0,1376.5714285714287
E07,125.0,99.0,0.792,2021,4,2021Q4,SharedApartments,58.0,2424.344827586207,120.0,1171.7666666666667
E08,5.0,4.0,0.8,2012,1,2012Q1,OneBedroom,1.0,1600.0,1.0,1600.0
E08,5.0,4.0,0.8,2012,1,2012Q1,TwoBedroom,4.0,1219.0,8.0,609.5
E08,5.0,4.0,0.8,2012,1,2012Q1,ThreeBedroom,1.0,1400.0,3.0,466.6666666666667
E08,5.0,4.0,0.8,2012,1,2012Q1,AllApartments,6.0,1312.6666666666667,12.0,656.3333333333334
E08,5.0,4.0,0.8,2012,1,2012Q1,SharedApartments,5.0,1255.2,11.0,570.5454545454545
E08,15.0,3.0,0.2,2012,2,2012Q2,OneBedroom,1.0,1600.0,1.0,1600.0
E08,15.0,3.0,0.2,2012,2,2012Q2,TwoBedroom,2.0,1400.0,4.0,700.0
E08,15.0,3.0,0.2,2012,2,2012Q2,ThreeBedroom,1.0,1400.0,3.0,466.6666666666667
E08,15.0,3.0,0.2,2012,2,2012Q2,AllApartments,4.0,1450.0,8.0,725.0
E08,15.0,3.0,0.2,2012,2,2012Q2,SharedApartments,3.0,1400.0,7.0,600.0
E08,22.0,10.0,0.45454545454545453,2012,3,2012Q3,OneBedroom,3.0,1107.0,3.0,1107.0
E08,22.0,10.0,0.45454545454545453,2012,3,2012Q3,TwoBedroom,7.0,1379.0,14.0,689.5
E08,22.0,10.0,0.45454545454545453,2012,3,2012Q3,ThreeBedroom,1.0,1400.0,3.0,466.6666666666667
E08,22.0,10.0,0.45454545454545453,2012,3,2012Q3,AllApartments,11.0,1306.7272727272727,20.0,718.7
E08,22.0,10.0,0.45454545454545453,2012,3,2012Q3,SharedApartments,8.0,1381.625,17.0,650.1764705882352
E08,18.0,7.0,0.3888888888888889,2012,4,2012Q4,OneBedroom,3.0,1075.0,3.0,1075.0
E08,18.0,7.0,0.3888888888888889,2012,4,2012Q4,TwoBedroom,3.0,1375.0,6.0,687.5
E08,18.0,7.0,0.3888888888888889,2012,4,2012Q4,ThreeBedroom,1.0,1400.0,3.0,466.6666666666667
E08,18.0,7.0,0.3888888888888889,2012,4,2012Q4,AllApartments,7.0,1250.0,12.0,729.1666666666666
E08,18.0,7.0,0.3888888888888889,2012,4,2012Q4,SharedApartments,4.0,1381.25,9.0,613.8888888888889
E08,14.0,7.0,0.5,2013,1,2013Q1,OneBedroom,1.0,1600.0,1.0,1600.0
E08,14.0,7.0,0.5,2013,1,2013Q1,TwoBedroom,5.0,1458.0,10.0,729.0
E08,14.0,7.0,0.5,2013,1,2013Q1,ThreeBedroom,1.0,1700.0,3.0,566.6666666666666
E08,14.0,7.0,0.5,2013,1,2013Q1,AllApartments,7.0,1512.857142857143,14.0,756.4285714285714
E08,14.0,7.0,0.5,2013,1,2013Q1,SharedApartments,6.0,1498.3333333333333,13.0,691.5384615384615
E08,8.0,2.0,0.25,2013,2,2013Q2,OneBedroom,1.0,1600.0,1.0,1600.0
E08,8.0,2.0,0.25,2013,2,2013Q2,TwoBedroom,1.0,1398.0,2.0,699.0
E08,8.0,2.0,0.25,2013,2,2013Q2,ThreeBedroom,1.0,1700.0,3.0,566.6666666666666
E08,8.0,2.0,0.25,2013,2,2013Q2,AllApartments,3.0,1566.0,6.0,783.0
E08,8.0,2.0,0.25,2013,2,2013Q2,SharedApartments,2.0,1549.0,5.0,619.6
E08,6.0,3.0,0.5,2013,3,2013Q3,OneBedroom,1.0,1125.0,1.0,1125.0
E08,6.0,3.0,0.5,2013,3,2013Q3,TwoBedroom,2.0,1400.0,4.0,700.0
E08,6.0,3.0,0.5,2013,3,2013Q3,ThreeBedroom,1.0,1700.0,3.0,566.6666666666666
E08,6.0,3.0,0.5,2013,3,2013Q3,AllApartments,4.0,1406.25,8.0,703.125
E08,6.0,3.0,0.5,2013,3,2013Q3,SharedApartments,3.0,1500.0,7.0,642.8571428571429
E08,15.0,10.0,0.6666666666666666,2013,4,2013Q4,OneBedroom,3.0,1110.0,3.0,1110.0
E08,15.0,10.0,0.6666666666666666,2013,4,2013Q4,TwoBedroom,6.0,1425.0,12.0,712.5
E08,15.0,10.0,0.6666666666666666,2013,4,2013Q4,ThreeBedroom,1.0,1700.0,3.0,566.6666666666666
E08,15.0,10.0,0.6666666666666666,2013,4,2013Q4,AllApartments,10.0,1358.0,18.0,754.4444444444445
E08,15.0,10.0,0.6666666666666666,2013,4,2013Q4,SharedApartments,7.0,1464.2857142857142,15.0,683.3333333333334
E08,11.0,6.0,0.5454545454545454,2014,1,2014Q1,OneBedroom,2.0,1248.0,2.0,1248.0
E08,11.0,6.0,0.5454545454545454,2014,1,2014Q1,TwoBedroom,4.0,1344.0,8.0,672.0
E08,11.0,6.0,0.5454545454545454,2014,1,2014Q1,ThreeBedroom,1.0,1600.0,3.0,533.3333333333334
E08,11.0,6.0,0.5454545454545454,2014,1,2014Q1,AllApartments,7.0,1353.142857142857,13.0,728.6153846153846
E08,11.0,6.0,0.5454545454545454,2014,1,2014Q1,SharedApartments,5.0,1395.2,11.0,634.1818181818181
E08,15.0,9.0,0.6,2014,2,2014Q2,OneBedroom,2.0,1220.5,2.0,1220.5
E08,15.0,9.0,0.6,2014,2,2014Q2,TwoBedroom,8.0,1440.0,16.0,720.0
E08,15.0,9.0,0.6,2014,2,2014Q2,ThreeBedroom,1.0,1500.0,3.0,500.0
E08,15.0,9.0,0.6,2014,2,2014Q2,AllApartments,11.0,1405.5454545454545,21.0,736.2380952380952
E08,15.0,9.0,0.6,2014,2,2014Q2,SharedApartments,9.0,1446.6666666666667,19.0,685.2631578947369
E08,14.0,8.0,0.5714285714285714,2014,3,2014Q3,OneBedroom,2.0,1193.0,2.0,1193.0
E08,14.0,8.0,0.5714285714285714,2014,3,2014Q3,TwoBedroom,6.0,1542.0,12.0,771.0
E08,14.0,8.0,0.5714285714285714,2014,3,2014Q3,ThreeBedroom,1.0,1527.7777777777778,3.0,509.2592592592593
E08,14.0,8.0,0.5714285714285714,2014,3,2014Q3,AllApartments,9.0,1462.8641975308642,17.0,774.4575163398692
E08,14.0,8.0,0.5714285714285714,2014,3,2014Q3,SharedApartments,7.0,1539.968253968254,15.0,718.6518518518518
E08,15.0,8.0,0.5333333333333333,2014,4,2014Q4,OneBedroom,2.0,1175.0,2.0,1175.0
E08,15.0,8.0,0.5333333333333333,2014,4,2014Q4,TwoBedroom,6.0,1478.0,12.0,739.0
E08,15.0,8.0,0.5333333333333333,2014,4,2014Q4,ThreeBedroom,1.0,1555.5555555555557,3.0,518.5185185185186
E08,15.0,8.0,0.5333333333333333,2014,4,2014Q4,AllApartments,9.0,1419.2839506172838,17.0,751.3856209150326
E08,15.0,8.0,0.5333333333333333,2014,4,2014Q4,SharedApartments,7.0,1489.079365079365,15.0,694.9037037037036
E08,14.0,8.0,0.5714285714285714,2015,1,2015Q1,OneBedroom,1.0,1100.0,1.0,1100.0
E08,14.0,8.0,0.5714285714285714,2015,1,2015Q1,TwoBedroom,7.0,1476.0,14.0,738.0
E08,14.0,8.0,0.5714285714285714,2015,1,2015Q1,ThreeBedroom,1.0,1583.3333333333333,3.0,527.7777777777777
E08,14.0,8.0,0.5714285714285714,2015,1,2015Q1,AllApartments,9.0,1446.1481481481483,18.0,723.074074074074
E08,14.0,8.0,0.5714285714285714,2015,1,2015Q1,SharedApartments,8.0,1489.4166666666667,17.0,700.9019607843137
E08,11.0,6.0,0.5454545454545454,2015,2,2015Q2,OneBedroom,3.0,1042.0,3.0,1042.0
E08,11.0,6.0,0.5454545454545454,2015,2,2015Q2,TwoBedroom,3.0,1533.0,6.0,766.5
E08,11.0,6.0,0.5454545454545454,2015,2,2015Q2,ThreeBedroom,1.0,1611.111111111111,3.0,537.0370370370371
E08,11.0,6.0,0.5454545454545454,2015,2,2015Q2,AllApartments,7.0,1333.7301587301588,12.0,778.0092592592592
E08,11.0,6.0,0.5454545454545454,2015,2,2015Q2,SharedApartments,4.0,1552.5277777777778,9.0,690.0123456790124
E08,18.0,10.0,0.5555555555555556,2015,3,2015Q3,OneBedroom,3.0,1358.0,3.0,1358.0
E08,18.0,10.0,0.5555555555555556,2015,3,2015Q3,TwoBedroom,7.0,1560.0,14.0,780.0
E08,18.0,10.0,0.5555555555555556,2015,3,2015Q3,ThreeBedroom,1.0,1638.888888888889,3.0,546.2962962962963
E08,18.0,10.0,0.5555555555555556,2015,3,2015Q3,AllApartments,11.0,1512.0808080808083,20.0,831.6444444444445
E08,18.0,10.0,0.5555555555555556,2015,3,2015Q3,SharedApartments,8.0,1569.861111111111,17.0,738.7581699346405
E08,16.0,7.0,0.4375,2015,4,2015Q4,OneBedroom,3.0,1333.0,3.0,1333.0
E08,16.0,7.0,0.4375,2015,4,2015Q4,TwoBedroom,4.0,1538.0,8.0,769.0
E08,16.0,7.0,0.4375,2015,4,2015Q4,ThreeBedroom,1.0,1666.6666666666667,3.0,555.5555555555555
E08,16.0,7.0,0.4375,2015,4,2015Q4,AllApartments,8.0,1477.2083333333333,14.0,844.1190476190476
E08,16.0,7.0,0.4375,2015,4,2015Q4,SharedApartments,5.0,1563.7333333333333,11.0,710.7878787878788
E08,13.0,7.0,0.5384615384615384,2016,1,2016Q1,OneBedroom,2.0,1263.0,2.0,1263.0
E08,13.0,7.0,0.5384615384615384,2016,1,2016Q1,TwoBedroom,5.0,1500.0,10.0,750.0
E08,13.0,7.0,0.5384615384615384,2016,1,2016Q1,ThreeBedroom,1.0,1694.4444444444443,3.0,564.8148148148148
E08,13.0,7.0,0.5384615384615384,2016,1,2016Q1,AllApartments,8.0,1465.0555555555557,15.0,781.362962962963
E08,13.0,7.0,0.5384615384615384,2016,1,2016Q1,SharedApartments,6.0,1532.4074074074076,13.0,707.2649572649573
E08,17.0,9.0,0.5294117647058824,2016,2,2016Q2,OneBedroom,3.0,1283.0,3.0,1283.0
E08,17.0,9.0,0.5294117647058824,2016,2,2016Q2,TwoBedroom,6.0,1670.0,12.0,835.0
E08,17.0,9.0,0.5294117647058824,2016,2,2016Q2,ThreeBedroom,1.0,1722.2222222222222,3.0,574.074074074074
E08,17.0,9.0,0.5294117647058824,2016,2,2016Q2,AllApartments,10.0,1559.1222222222223,18.0,866.179012345679
E08,17.0,9.0,0.5294117647058824,2016,2,2016Q2,SharedApartments,7.0,1677.4603174603176,15.0,782.8148148148149
E08,19.0,14.0,0.7368421052631579,2016,3,2016Q3,OneBedroom,6.0,1449.0,6.0,1449.0
E08,19.0,14.0,0.7368421052631579,2016,3,2016Q3,TwoBedroom,7.0,1729.0,14.0,864.5
E08,19.0,14.0,0.7368421052631579,2016,3,2016Q3,ThreeBedroom,1.0,1750.0,3.0,583.3333333333334
E08,19.0,14.0,0.7368421052631579,2016,3,2016Q3,AllApartments,14.0,1610.5,23.0,980.304347826087
E08,19.0,14.0,0.7368421052631579,2016,3,2016Q3,SharedApartments,8.0,1731.625,17.0,814.8823529411765
E08,8.0,6.0,0.75,2016,4,2016Q4,OneBedroom,1.0,1300.0,1.0,1300.0
E08,8.0,6.0,0.75,2016,4,2016Q4,TwoBedroom,3.0,1633.0,6.0,816.5
E08,8.0,6.0,0.75,2016,4,2016Q4,ThreeBedroom,2.0,1625.0,6.0,541.6666666666666
E08,8.0,6.0,0.75,2016,4,2016Q4,AllApartments,6.0,1574.8333333333333,13.0,726.8461538461538
E08,8.0,6.0,0.75,2016,4,2016Q4,SharedApartments,5.0,1629.8,12.0,679.0833333333334
E08,15.0,9.0,0.6,2017,1,2017Q1,OneBedroom,5.0,1374.0,5.0,1374.0
E08,15.0,9.0,0.6,2017,1,2017Q1,TwoBedroom,4.0,1706.0,8.0,853.0
E08,15.0,9.0,0.6,2017,1,2017Q1,ThreeBedroom,2.125,1682.25,6.375,560.75
E08,15.0,9.0,0.6,2017,1,2017Q1,AllApartments,11.125,1552.25,19.375,891.2919354838709
E08,15.0,9.0,0.6,2017,1,2017Q1,SharedApartments,6.125,1697.7602040816328,14.375,723.3934782608695
E08,9.0,7.0,0.7777777777777778,2017,2,2017Q2,OneBedroom,5.0,1490.0,5.0,1490.0
E08,9.0,7.0,0.7777777777777778,2017,2,2017Q2,TwoBedroom,2.0,1675.0,4.0,837.5
E08,9.0,7.0,0.7777777777777778,2017,2,2017Q2,ThreeBedroom,2.25,1739.5,6.75,579.8333333333334
E08,9.0,7.0,0.7777777777777778,2017,2,2017Q2,AllApartments,9.25,1590.6891891891892,15.75,934.2142857142857
E08,9.0,7.0,0.7777777777777778,2017,2,2017Q2,SharedApartments,4.25,1709.1470588235295,10.75,675.7093023255813
E08,13.0,11.0,0.8461538461538461,2017,3,2017Q3,OneBedroom,3.0,1597.0,3.0,1597.0
E08,13.0,11.0,0.8461538461538461,2017,3,2017Q3,TwoBedroom,8.0,1803.0,16.0,901.5
E08,13.0,11.0,0.8461538461538461,2017,3,2017Q3,ThreeBedroom,2.375,1796.75,7.125,598.9166666666666
E08,13.0,11.0,0.8461538461538461,2017,3,2017Q3,AllApartments,13.375,1755.6845794392523,26.125,898.8433014354067
E08,13.0,11.0,0.8461538461538461,2017,3,2017Q3,SharedApartments,10.375,1801.5692771084337,23.125,808.2716216216216
E08,14.0,9.0,0.6428571428571429,2017,4,2017Q4,OneBedroom,4.0,1419.0,4.0,1419.0
E08,14.0,9.0,0.6428571428571429,2017,4,2017Q4,TwoBedroom,5.0,1810.0,10.0,905.0
E08,14.0,9.0,0.6428571428571429,2017,4,2017Q4,ThreeBedroom,2.5,1854.0,7.5,618.0
E08,14.0,9.0,0.6428571428571429,2017,4,2017Q4,AllApartments,11.5,1683.5652173913043,21.5,900.5116279069767
E08,14.0,9.0,0.6428571428571429,2017,4,2017Q4,SharedApartments,7.5,1824.6666666666667,17.5,782.0
E08,10.0,9.0,0.9,2018,1,2018Q1,OneBedroom,4.0,1638.0,4.0,1638.0
E08,10.0,9.0,0.9,2018,1,2018Q1,TwoBedroom,4.0,1994.0,8.0,997.0
E08,10.0,9.0,0.9,2018,1,2018Q1,ThreeBedroom,2.625,1911.25,7.875,637.0833333333334
E08,10.0,9.0,0.9,2018,1,2018Q1,AllApartments,10.625,1839.5323529411764,19.875,983.3977987421383
E08,10.0,9.0,0.9,2018,1,2018Q1,SharedApartments,6.625,1961.2122641509434,15.875,818.4586614173228
E08,3.0,2.0,0.6666666666666666,2018,2,2018Q2,OneBedroom,4.5,1639.0,4.5,1639.0
E08,3.0,2.0,0.6666666666666666,2018,2,2018Q2,TwoBedroom,2.0,1990.0,4.0,995.0
E08,3.0,2.0,0.6666666666666666,2018,2,2018Q2,ThreeBedroom,2.75,1968.5,8.25,656.1666666666666
E08,3.0,2.0,0.6666666666666666,2018,2,2018Q2,AllApartments,9.25,1812.8513513513512,16.75,1001.1268656716418
E08,3.0,2.0,0.6666666666666666,2018,2,2018Q2,SharedApartments,4.75,1977.5526315789473,12.25,766.8061224489796
E08,15.0,8.0,0.5333333333333333,2018,3,2018Q3,OneBedroom,5.0,1640.0,5.0,1640.0
E08,15.0,8.0,0.5333333333333333,2018,3,2018Q3,TwoBedroom,3.0,2317.0,6.0,1158.5
E08,15.0,8.0,0.5333333333333333,2018,3,2018Q3,ThreeBedroom,2.875,2025.75,8.625,675.25
E08,15.0,8.0,0.5333333333333333,2018,3,2018Q3,AllApartments,10.875,1928.7385057471265,19.625,1068.7914012738854
E08,15.0,8.0,0.5333333333333333,2018,3,2018Q3,SharedApartments,5.875,2174.473404255319,14.625,873.5064102564103
E08,22.0,15.0,0.6818181818181818,2018,4,2018Q4,OneBedroom,6.0,1817.0,6.0,1817.0
E08,22.0,15.0,0.6818181818181818,2018,4,2018Q4,TwoBedroom,6.0,2088.0,12.0,1044.0
E08,22.0,15.0,0.6818181818181818,2018,4,2018Q4,ThreeBedroom,3.0,2083.0,9.0,694.3333333333334
E08,22.0,15.0,0.6818181818181818,2018,4,2018Q4,AllApartments,15.0,1978.6,27.0,1099.2222222222222
E08,22.0,15.0,0.6818181818181818,2018,4,2018Q4,SharedApartments,9.0,2086.3333333333335,21.0,894.1428571428571
E08,23.0,11.0,0.4782608695652174,2019,1,2019Q1,OneBedroom,4.0,1619.0,4.0,1619.0
E08,23.0,11.0,0.4782608695652174,2019,1,2019Q1,TwoBedroom,6.0,2016.0,12.0,1008.0
E08,23.0,11.0,0.4782608695652174,2019,1,2019Q1,ThreeBedroom,1.0,2300.0,3.0,766.6666666666666
E08,23.0,11.0,0.4782608695652174,2019,1,2019Q1,AllApartments,11.0,1897.4545454545455,19.0,1098.5263157894738
E08,23.0,11.0,0.4782608695652174,2019,1,2019Q1,SharedApartments,7.0,2056.5714285714284,15.0,959.7333333333333
E08,23.0,15.0,0.6521739130434783,2019,2,2019Q2,OneBedroom,3.0,1800.0,3.0,1800.0
E08,23.0,15.0,0.6521739130434783,2019,2,2019Q2,TwoBedroom,10.0,2105.0,20.0,1052.5
E08,23.0,15.0,0.6521739130434783,2019,2,2019Q2,ThreeBedroom,2.0,2350.0,6.0,783.3333333333334
E08,23.0,15.0,0.6521739130434783,2019,2,2019Q2,AllApartments,15.0,2076.6666666666665,29.0,1074.1379310344828
E08,23.0,15.0,0.6521739130434783,2019,2,2019Q2,SharedApartments,12.0,2145.8333333333335,26.0,990.3846153846154
E08,29.0,20.0,0.6896551724137931,2019,3,2019Q3,OneBedroom,7.0,1923.0,7.0,1923.0
E08,29.0,20.0,0.6896551724137931,2019,3,2019Q3,TwoBedroom,12.0,2181.0,24.0,1090.5
E08,29.0,20.0,0.6896551724137931,2019,3,2019Q3,ThreeBedroom,1.0,2450.0,3.0,816.6666666666666
E08,29.0,20.0,0.6896551724137931,2019,3,2019Q3,AllApartments,20.0,2104.15,34.0,1237.735294117647
E08,29.0,20.0,0.6896551724137931,2019,3,2019Q3,SharedApartments,13.0,2201.6923076923076,27.0,1060.0740740740741
E08,30.0,12.0,0.4,2019,4,2019Q4,OneBedroom,5.0,1829.0,5.0,1829.0
E08,30.0,12.0,0.4,2019,4,2019Q4,TwoBedroom,5.0,2265.0,10.0,1132.5
E08,30.0,12.0,0.4,2019,4,2019Q4,ThreeBedroom,1.0,2200.0,3.0,733.3333333333334
E08,30.0,12.0,0.4,2019,4,2019Q4,AllApartments,11.0,2060.909090909091,18.0,1259.4444444444443
E08,30.0,12.0,0.4,2019,4,2019Q4,SharedApartments,6.0,2254.1666666666665,13.0,1040.3846153846155
E08,30.0,12.0,0.4,2020,1,2020Q1,OneBedroom,1.0,1800.0,1.0,1800.0
E08,30.0,12.0,0.4,2020,1,2020Q1,TwoBedroom,11.0,2168.0,22.0,1084.0
E08,30.0,12.0,0.4,2020,1,2020Q1,ThreeBedroom,1.5,2225.0,4.5,741.6666666666666
E08,30.0,12.0,0.4,2020,1,2020Q1,AllApartments,13.5,2147.074074074074,27.5,1054.0181818181818
E08,30.0,12.0,0.4,2020,1,2020Q1,SharedApartments,12.5,2174.84,26.5,1025.867924528302
E08,27.0,6.0,0.2222222222222222,2020,2,2020Q2,OneBedroom,2.0,1995.0,2.0,1995.0
E08,27.0,6.0,0.2222222222222222,2020,2,2020Q2,TwoBedroom,4.0,2163.0,8.0,1081.5
E08,27.0,6.0,0.2222222222222222,2020,2,2020Q2,ThreeBedroom,2.0,2250.0,6.0,750.0
E08,27.0,6.0,0.2222222222222222,2020,2,2020Q2,AllApartments,8.0,2142.75,16.0,1071.375
E08,27.0,6.0,0.2222222222222222,2020,2,2020Q2,SharedApartments,6.0,2192.0,14.0,939.4285714285714
E08,50.0,17.0,0.34,2020,3,2020Q3,OneBedroom,5.0,1720.0,5.0,1720.0
