index,occurrence_unique_id,occurrence_year,division,homicide_type,occurrence_date,hood_id,neighbourhood,longitude,latitude,object_id,x,y
629,2885827,2011,D41,Shooting,2011-01-05 13:00:00,119,Wexford/Maryvale (119),-79.27886224,43.73286173,136,-79.27886224,43.732861729999996
630,3737551,2011,D43,Other,2011-01-06 13:00:00,136,West Hill (136),-79.1947012,43.76201197,137,-79.19470119999998,43.762011969999996
631,4040426,2011,D53,Other,2011-01-12 13:00:00,95,Annex (95),-79.39656616,43.67472452,138,-79.39656616,43.67472452
632,4033175,2011,D13,Other,2011-01-13 13:00:00,102,Forest Hill North (102),-79.438461,43.70462073,139,-79.43846100000002,43.704620729999995
633,3832781,2011,D51,Other,2011-01-23 13:00:00,75,Church-Yonge Corridor (75),-79.37830693,43.66628508,140,-79.37830693,43.666285079999994
634,3713412,2010,D12,Shooting,2010-02-07 13:00:00,30,Brookhaven-Amesbury (30),-79.50257386,43.69841883,141,-79.50257385999998,43.69841883
635,3966773,2011,D31,Shooting,2011-02-01 13:00:00,22,Humbermede (22),-79.54903544,43.7506496,142,-79.54903543999998,43.750649599999996
636,3530271,2011,D31,Stabbing,2011-02-05 13:00:00,27,York University Heights (27),-79.48755122,43.74960771,143,-79.48755122,43.74960771
637,4017505,2011,D12,Shooting,2011-02-11 13:00:00,112,Beechborough-Greenbrook (112),-79.48322731,43.69340979,144,-79.48322731,43.69340978999999
638,3948450,2011,D43,Shooting,2011-02-11 13:00:00,137,Woburn (137),-79.22115919,43.75960425,145,-79.22115919,43.759604249999995
639,4017400,2011,D12,Shooting,2011-02-16 13:00:00,113,Weston (113),-79.50942334,43.6973048,146,-79.50942334,43.69730479999999
640,3996966,2011,D42,Shooting,2011-02-26 13:00:00,132,Malvern (132),-79.21762405,43.79812068,147,-79.21762405,43.79812068
641,4010034,2011,D11,Shooting,2011-03-02 13:00:00,114,Lambton Baby Point (114),-79.50146561,43.66488611,148,-79.50146561,43.66488611
642,4029641,2011,D14,Other,2011-03-03 13:00:00,93,Dovercourt-Wallace Emerson-Junction (93),-79.42782131,43.66722081,149,-79.42782131,43.667220809999996
643,3973677,2011,D23,Shooting,2011-03-20 12:00:00,6,Kingsview Village-The Westway (6),-79.55211794,43.69579839,150,-79.55211794,43.69579839
644,3914456,2011,D11,Other,2011-03-21 12:00:00,85,South Parkdale (85),-79.43723509,43.63692597,151,-79.43723509000002,43.63692597
645,3981811,2011,D41,Shooting,2011-03-28 12:00:00,124,Kennedy Park (124),-79.2555692,43.73507361,152,-79.2555692,43.73507361
646,3736070,2011,D55,Shooting,2011-03-28 12:00:00,63,The Beaches (63),-79.31255363,43.66724381,153,-79.31255363,43.66724381000001
647,3985830,2011,D31,Other,2011-04-15 12:00:00,27,York University Heights (27),-79.50263094,43.7653802,154,-79.50263094000002,43.765380199999996
648,3942884,2011,D55,Other,2011-04-06 12:00:00,66,Danforth (66),-79.32492505,43.68659896,155,-79.32492505,43.68659895999999
649,3832638,2011,D23,Shooting,2011-04-30 12:00:00,1,West Humber-Clairville (1),-79.55965099,43.71332026,156,-79.55965099,43.71332026
650,3985926,2011,D42,Shooting,2011-05-26 12:00:00,46,Pleasant View (46),-79.33137023,43.79310642,157,-79.33137023,43.793106419999994
651,3448094,2010,D31,Shooting,2010-02-08 13:00:00,28,Rustic (28),-79.5047176,43.71574209,158,-79.5047176,43.715742089999985
652,4047557,2011,D23,Shooting,2011-05-29 12:00:00,1,West Humber-Clairville (1),-79.59278328,43.73908012,159,-79.59278327999999,43.73908012
653,3593600,2010,D55,Other,2010-02-15 13:00:00,70,South Riverdale (70),-79.30861848,43.66364122,160,-79.30861848,43.66364122
654,3456178,2010,D43,Other,2010-02-14 13:00:00,138,Eglinton East (138),-79.23789595,43.73813364,161,-79.23789595,43.73813364
655,3582659,2011,D31,Shooting,2011-06-16 12:00:00,25,Glenfield-Jane Heights (25),-79.51644975,43.75250954,162,-79.51644975,43.75250954
656,4071110,2011,D33,Stabbing,2011-07-01 12:00:00,43,Victoria Village (43),-79.30434616,43.72889221,163,-79.30434615999998,43.72889220999999
657,3984179,2011,D43,Stabbing,2011-07-22 12:00:00,139,Scarborough Village (139),-79.22206817,43.74248611,164,-79.22206817000001,43.74248611
658,3429437,2011,D22,Shooting,2011-07-29 12:00:00,14,Islington-City Centre West (14),-79.56318823,43.65265106,165,-79.56318823,43.65265105999999
659,3794249,2011,D12,Other,2011-07-29 12:00:00,115,Mount Dennis (115),-79.49310368,43.68830601,166,-79.49310368,43.68830600999999
660,4119820,2011,D12,Shooting,2011-07-31 12:00:00,115,Mount Dennis (115),-79.50794345,43.69120603,167,-79.50794345000001,43.69120602999999
661,3443263,2011,D31,Stabbing,2011-08-10 12:00:00,26,Downsview-Roding-CFB (26),-79.48366205,43.72628152,168,-79.48366205,43.72628151999999
662,4082526,2011,D31,Shooting,2011-08-20 12:00:00,26,Downsview-Roding-CFB (26),-79.49420269,43.74310665,169,-79.49420269,43.74310665000001
663,4131492,2011,D32,Shooting,2011-08-23 12:00:00,33,Clanton Park (33),-79.43640521,43.7412202,170,-79.43640521,43.74122019999999
664,3721549,2011,D11,Shooting,2011-08-27 12:00:00,114,Lambton Baby Point (114),-79.50146561,43.66488611,171,-79.50146561,43.66488611
665,4137445,2011,D43,Other,2011-09-11 12:00:00,137,Woburn (137),-79.24981216,43.77252429,172,-79.24981216,43.77252428999999
666,3156934,2011,D41,Shooting,2011-09-17 12:00:00,120,Clairlea-Birchmount (120),-79.26809008,43.70699821,173,-79.26809008,43.70699821
667,4136529,2011,D14,Shooting,2011-10-02 12:00:00,81,Trinity-Bellwoods (81),-79.41589897,43.64718351,174,-79.41589897,43.64718351
668,357703,2010,D43,Shooting,2010-03-11 13:00:00,136,West Hill (136),-79.19943219,43.76544497,175,-79.19943218999998,43.76544497
669,3887747,2011,D55,Shooting,2011-10-09 12:00:00,43,Victoria Village (43),-79.29924592,43.71667004,176,-79.29924592000002,43.71667003999999
670,4156058,2011,D55,Shooting,2011-10-14 12:00:00,61,Taylor-Massey (61),-79.30056835,43.69437813,177,-79.30056835,43.69437813
671,3680160,2010,D41,Other,2010-03-13 13:00:00,119,Wexford/Maryvale (119),-79.31333367,43.76654434,178,-79.31333367,43.766544339999996
672,4244358,2011,D31,Shooting,2011-10-15 12:00:00,24,Black Creek (24),-79.50983712,43.76343195,179,-79.50983712,43.76343195
673,4219112,2011,D22,Shooting,2011-10-21 12:00:00,13,Etobicoke West Mall (13),-79.57612369,43.64850208,180,-79.57612369,43.64850208
674,4188550,2011,D31,Shooting,2011-10-28 12:00:00,26,Downsview-Roding-CFB (26),-79.50857142,43.73004373,181,-79.50857142,43.73004372999999
675,3657524,2010,D11,Other,2010-04-04 12:00:00,87,High Park-Swansea (87),-79.45340348,43.65503076,182,-79.45340348000002,43.65503076
676,4187348,2011,D55,Shooting,2011-11-29 13:00:00,70,South Riverdale (70),-79.32288072,43.65234707,183,-79.32288072000001,43.65234707
677,4253053,2011,D32,Stabbing,2011-12-02 13:00:00,50,Newtonbrook East (50),-79.40742502,43.78249887,184,-79.40742502,43.78249886999999
678,3034132,2011,D32,Stabbing,2011-12-03 13:00:00,39,Bedford Park-Nortown (39),-79.42382689,43.73937509,185,-79.42382689,43.73937508999999
679,3733844,2010,D51,Other,2010-04-28 12:00:00,73,Moss Park (73),-79.36789985,43.65485425,186,-79.36789985,43.65485425
680,4266197,2011,D43,Shooting,2011-12-30 13:00:00,137,Woburn (137),-79.20558788,43.76404781,187,-79.20558788,43.76404780999999
681,4355679,2011,D14,Stabbing,2011-12-31 13:00:00,78,Kensington-Chinatown (78),-79.39801041,43.65294362,188,-79.39801041000001,43.65294362
682,4191912,2011,D51,Other,2011-12-26 13:00:00,72,Regent Park (72),-79.35864726,43.66241529,189,-79.35864726,43.662415289999984
683,4136582,2011,D12,Other,2011-12-02 13:00:00,113,Weston (113),-79.50379913,43.70287945,190,-79.50379913,43.702879450000005
684,39593058,2011,D42,Other,2011-02-19 13:00:00,132,Malvern (132),-79.23032602,43.79190747,191,-79.23032602,43.791907470000005
685,3427476,2010,D13,Shooting,2010-05-03 12:00:00,107,Oakwood Village (107),-79.43373787,43.68490465,192,-79.43373787,43.68490464999999
686,3709341,2010,D42,Stabbing,2010-05-10 12:00:00,117,L'Amoreaux (117),-79.31323145,43.79664288,193,-79.31323145,43.79664288
687,3577964,2010,D12,Shooting,2010-05-17 12:00:00,110,Keelesdale-Eglinton West (110),-79.47036219,43.69122583,194,-79.47036219000002,43.69122582999999
688,3746928,2010,D12,Other,2010-05-31 12:00:00,30,Brookhaven-Amesbury (30),-79.50285482,43.69955476,195,-79.50285482,43.69955476000001
689,4194029,2012,D42,Shooting,2012-01-01 13:00:00,120,Clairlea-Birchmount (120),-79.28272435,43.72794544,196,-79.28272435,43.72794543999999
690,3665859,2012,D14,Stabbing,2012-01-01 13:00:00,82,Niagara (82),-79.417071,43.63864906,197,-79.417071,43.63864906
691,30000227,2012,D53,Other,2012-01-01 13:00:00,56,Leaside-Bennington (56),-79.36571783,43.70614592,198,-79.36571783,43.70614592
692,4205598,2012,D43,Shooting,2012-01-21 13:00:00,120,Clairlea-Birchmount (120),-79.27781936,43.7299613,199,-79.27781936,43.72996130000001
693,4042332,2012,D42,Shooting,2012-01-24 13:00:00,132,Malvern (132),-79.22088214,43.80557764,200,-79.22088214,43.805577639999996
894,1786165,2006,D42,Shooting,2006-07-12 12:00:00,131,Rouge (131),-79.22641494,43.82981059,801,-79.22641494000001,43.829810589999994
896,4140412,2011,D41,Other,2011-10-17 12:00:00,120,Clairlea-Birchmount (120),-79.26333028,43.71256066,802,-79.26333027999999,43.712560659999994
897,3405116,2011,D14,Other,2011-10-07 12:00:00,84,Little Portugal (84),-79.42281418,43.64123734,803,-79.42281418,43.64123734
898,4913786,2013,D31,Shooting,2013-02-24 13:00:00,21,Humber Summit (21),-79.54226798,43.76845195,804,-79.54226798,43.76845194999999
899,5000885,2013,D32,Shooting,2013-06-16 12:00:00,51,Willowdale East (51),-79.41076788,43.76972877,805,-79.41076788,43.76972877
900,GO-20131032372,2013,D23,Shooting,2013-11-24 13:00:00,2,Mount Olive-Silverstone-Jamestown (2),-79.58578825,43.75097753,806,-79.58578825,43.75097752999999
901,3386271,2009,D12,Other,2009-05-20 12:00:00,111,Rockcliffe-Smythe (111),-79.4824201,43.68373474,807,-79.48242010000001,43.68373474
902,GO-20143392120,2014,D53,Stabbing,2014-11-29 13:00:00,55,Thorncliffe Park (55),-79.34134662,43.70801788,808,-79.34134662,43.70801788
903,GO-20143392120,2014,D53,Stabbing,2014-11-29 13:00:00,55,Thorncliffe Park (55),-79.34134662,43.70801788,809,-79.34134662,43.70801788
904,GO-20143392120,2014,D53,Stabbing,2014-11-29 13:00:00,55,Thorncliffe Park (55),-79.34134662,43.70801788,810,-79.34134662,43.70801788
905,GO-20143310199,2014,D52,Shooting,2014-11-16 13:00:00,76,Bay Street Corridor (76),-79.38601979,43.65524051,811,-79.38601979,43.655240509999985
907,GO-20143420091,2014,D51,Stabbing,2014-12-01 13:00:00,71,Cabbagetown-South St.James Town (71),-79.37373773,43.66729501,812,-79.37373773,43.66729501
908,GO-20143423102,2014,D41,Stabbing,2014-12-04 13:00:00,127,Bendale (127),-79.25478482,43.74552239,813,-79.25478482,43.74552239
909,GO-20143455828,2014,D11,Stabbing,2014-12-09 13:00:00,88,High Park North (88),-79.46818422,43.65633298,814,-79.46818422,43.656332979999995
910,GO-20143536404,2014,D14,Other,2014-12-15 13:00:00,84,Little Portugal (84),-79.42433577,43.64309601,815,-79.42433577,43.64309601
911,GO-201555992,2015,D51,Stabbing,2015-01-10 13:00:00,75,Church-Yonge Corridor (75),-79.37667701,43.66241871,816,-79.37667701,43.66241870999999
912,GO-201599853,2015,D32,Stabbing,2015-01-17 13:00:00,50,Newtonbrook East (50),-79.41263324,43.78133687,817,-79.41263324,43.78133687
913,GO-2015159448,2015,D32,Shooting,2015-01-27 13:00:00,31,Yorkdale-Glen Park (31),-79.44932805,43.72085817,818,-79.44932805,43.72085817
914,GO-2015179790,2015,D14,Shooting,2015-01-31 13:00:00,78,Kensington-Chinatown (78),-79.40396219,43.65177254,819,-79.40396219000002,43.65177254
915,GO-2015205271,2015,D41,Other,2015-02-04 13:00:00,120,Clairlea-Birchmount (120),-79.26216985,43.71255433,820,-79.26216985,43.71255433
916,GO-2015346652,2015,D55,Shooting,2015-02-28 13:00:00,64,Woodbine Corridor (64),-79.32085134,43.68394391,821,-79.32085134,43.68394391000001
917,GO-2015346652,2015,D55,Shooting,2015-02-28 13:00:00,64,Woodbine Corridor (64),-79.32085134,43.68394391,822,-79.32085134,43.68394391000001
919,GO-2015453427,2015,D23,Shooting,2015-03-17 12:00:00,6,Kingsview Village-The Westway (6),-79.54863788,43.70132673,823,-79.54863788,43.701326729999984
920,GO-2015473322,2015,D23,Stabbing,2015-03-21 12:00:00,7,Willowridge-Martingrove-Richview (7),-79.57037025,43.67633938,824,-79.57037024999998,43.67633938
921,GO-2015457868,2015,D22,Other,2015-03-18 12:00:00,17,Mimico (includes Humber Bay Shores) (17),-79.48323001,43.62051242,825,-79.48323001,43.62051241999999
923,GO-2015531511,2015,D23,Shooting,2015-03-30 12:00:00,2,Mount Olive-Silverstone-Jamestown (2),-79.58637766,43.73250887,826,-79.58637766,43.73250886999999
924,GO-2015618195,2015,D13,Other,2015-04-14 12:00:00,92,Corso Italia-Davenport (92),-79.43971621,43.6786921,827,-79.43971621,43.6786921
925,GO-2015669864,2015,D41,Stabbing,2015-04-23 12:00:00,122,Birchcliffe-Cliffside (122),-79.26366309,43.69206823,828,-79.26366309,43.69206823
926,GO-2015586781,2015,D55,Other,2015-04-09 12:00:00,61,Taylor-Massey (61),-79.30344054,43.69512936,829,-79.30344054,43.695129359999996
927,GO-2015767516,2015,D43,Stabbing,2015-05-08 12:00:00,136,West Hill (136),-79.18251531,43.76302291,830,-79.18251531,43.76302290999999
928,GO-2015831181,2015,D55,Shooting,2015-05-19 12:00:00,65,Greenwood-Coxwell (65),-79.32472818,43.68311648,831,-79.32472818000001,43.683116479999995
930,GO-2015819674,2015,D11,Other,2015-05-17 12:00:00,93,Dovercourt-Wallace Emerson-Junction (93),-79.45238466,43.66549693,832,-79.45238466000002,43.66549693000001
931,GO-2015843494,2015,D11,Shooting,2015-05-20 12:00:00,93,Dovercourt-Wallace Emerson-Junction (93),-79.44770883,43.65977965,833,-79.44770883,43.65977964999998
932,GO-2015870230,2015,D43,Stabbing,2015-05-25 12:00:00,137,Woburn (137),-79.23522673,43.75772044,834,-79.23522673,43.75772044000001
933,GO-2015916307,2015,D43,Shooting,2015-06-01 12:00:00,137,Woburn (137),-79.23522673,43.75772044,835,-79.23522673,43.75772044000001
934,GO-2015922149,2015,D55,Stabbing,2015-05-30 12:00:00,60,Woodbine-Lumsden (60),-79.31236897,43.68947822,836,-79.31236896999998,43.689478220000005
935,GO-2015926649,2015,D51,Stabbing,2015-06-03 12:00:00,75,Church-Yonge Corridor (75),-79.37771935,43.65196319,837,-79.37771935,43.651963190000004
936,GO-2015988808,2015,D12,Other,2015-06-12 12:00:00,111,Rockcliffe-Smythe (111),-79.49412358,43.67258753,838,-79.49412358,43.67258753
937,GO-20151086599,2015,D14,Shooting,2015-06-28 12:00:00,84,Little Portugal (84),-79.42281418,43.64123734,839,-79.42281418,43.64123734
938,GO-20151086599,2015,D14,Shooting,2015-06-28 12:00:00,84,Little Portugal (84),-79.42281418,43.64123734,840,-79.42281418,43.64123734
939,GO-20151182401,2015,D43,Stabbing,2015-07-12 12:00:00,123,Cliffcrest (123),-79.22675432,43.73002166,841,-79.22675432,43.73002166
940,GO-20151178239,2015,D13,Other,2015-07-10 12:00:00,93,Dovercourt-Wallace Emerson-Junction (93),-79.44725452,43.66881017,842,-79.44725452,43.66881016999999
942,GO-20151325557,2015,D51,Stabbing,2015-08-03 12:00:00,74,North St.James Town (74),-79.37036718,43.67025828,843,-79.37036718,43.670258279999985
943,GO-20151330701,2015,D14,Shooting,2015-08-04 12:00:00,82,Niagara (82),-79.42488998,43.63268619,844,-79.42488998,43.63268619
944,GO-20151330701,2015,D14,Shooting,2015-08-04 12:00:00,82,Niagara (82),-79.42488998,43.63268619,845,-79.42488998,43.63268619
945,GO-20151352151,2015,D12,Stabbing,2015-08-07 12:00:00,91,Weston-Pellam Park (91),-79.46385125,43.67657424,846,-79.46385125,43.676574239999994
946,GO-20151362027,2015,D52,Shooting,2015-08-09 12:00:00,76,Bay Street Corridor (76),-79.38316368,43.65431877,847,-79.38316368,43.65431877
947,GO-20151423810,2015,D51,Shooting,2015-08-19 12:00:00,73,Moss Park (73),-79.36947164,43.65865872,848,-79.36947164,43.658658719999984
949,GO-20151428790,2015,D12,Shooting,2015-08-19 12:00:00,28,Rustic (28),-79.50407537,43.71413802,849,-79.50407537,43.71413802
950,GO-20151158745,2015,D23,Shooting,2015-07-09 12:00:00,2,Mount Olive-Silverstone-Jamestown (2),-79.58637766,43.73250887,850,-79.58637766,43.73250886999999
951,GO-20151536584,2015,D12,Stabbing,2015-09-06 12:00:00,111,Rockcliffe-Smythe (111),-79.49971721,43.67823964,851,-79.49971721,43.67823964
952,GO-20151577444,2015,D43,Stabbing,2015-09-12 12:00:00,136,West Hill (136),-79.19639419,43.76614804,852,-79.19639419,43.76614803999999
954,GO-20151641806,2015,D43,Stabbing,2015-09-22 12:00:00,135,Morningside (135),-79.21202255,43.78954659,853,-79.21202254999999,43.78954659
955,GO-20151692243,2015,D43,Shooting,2015-10-01 12:00:00,134,Highland Creek (134),-79.15455554,43.79357722,854,-79.15455554,43.793577219999996
957,GO-20151791234,2015,D23,Shooting,2015-10-17 12:00:00,1,West Humber-Clairville (1),-79.59552737,43.68675813,855,-79.59552737,43.686758129999994
958,GO-20151869657,2015,D51,Shooting,2015-10-31 12:00:00,76,Bay Street Corridor (76),-79.38581622,43.66799576,856,-79.38581622,43.66799576
959,GO-20151899333,2015,D53,Shooting,2015-11-04 13:00:00,55,Thorncliffe Park (55),-79.35542239,43.71552389,857,-79.35542239,43.71552389000001
960,GO-20151783770,2015,D55,Other,2015-11-10 13:00:00,64,Woodbine Corridor (64),-79.31186665,43.68037567,858,-79.31186665,43.68037566999998
961,GO-20151939320,2015,D41,Other,2015-11-10 13:00:00,120,Clairlea-Birchmount (120),-79.27293661,43.71379396,859,-79.27293661,43.71379395999999
962,GO-20151947851,2015,D51,Stabbing,2015-11-13 13:00:00,71,Cabbagetown-South St.James Town (71),-79.37373773,43.66729501,860,-79.37373773,43.66729501
963,GO-20151950148,2015,D42,Stabbing,2015-11-13 13:00:00,118,Tam O'Shanter-Sullivan (118),-79.31116492,43.77797984,861,-79.31116492,43.77797983999999
964,GO-20151975144,2015,D23,Shooting,2015-11-17 13:00:00,1,West Humber-Clairville (1),-79.60405697,43.73184462,862,-79.60405697,43.73184461999999
965,GO-20152050482,2015,D23,Shooting,2015-11-30 13:00:00,2,Mount Olive-Silverstone-Jamestown (2),-79.58207638,43.74326507,863,-79.58207638,43.743265069999985
967,GO-20152123843,2015,D52,Shooting,2015-12-11 13:00:00,77,Waterfront Communities-The Island (77),-79.39281928,43.64732006,864,-79.39281928,43.64732005999999
968,GO-20152125474,2015,D33,Shooting,2015-12-11 13:00:00,53,Henry Farm (53),-79.34112804,43.77621386,865,-79.34112804,43.77621386
970,GO-20152151120,2015,D51,Stabbing,2015-12-15 13:00:00,76,Bay Street Corridor (76),-79.38207764,43.65909609,866,-79.38207764,43.65909609
971,GO-20152149617,2015,D31,Shooting,2015-12-15 13:00:00,21,Humber Summit (21),-79.57203704,43.7559761,867,-79.57203704,43.7559761
972,GO-20152123328,2015,D52,Stabbing,2015-12-11 13:00:00,76,Bay Street Corridor (76),-79.37968936,43.64733439,868,-79.37968936000001,43.647334390000005
973,GO-20152071129,2015,D41,Other,2015-11-28 13:00:00,121,Oakridge (121),-79.285359,43.69699745,869,-79.285359,43.696997449999984
974,GO-20152180756,2015,D13,Other,2015-12-20 13:00:00,106,Humewood-Cedarvale (106),-79.42083062,43.68619468,870,-79.42083062,43.68619467999999
975,GO-20152229877,2015,D53,Other,2015-12-30 13:00:00,100,Yonge-Eglinton (100),-79.39730385,43.70179502,871,-79.39730385,43.70179502
977,GO-201620700,2016,D55,Shooting,2016-01-04 13:00:00,61,Taylor-Massey (61),-79.29125809,43.69314398,872,-79.29125809,43.69314398
978,GO-201698593,2016,D32,Other,2016-01-17 13:00:00,50,Newtonbrook East (50),-79.41044605,43.79653167,873,-79.41044604999999,43.79653166999999
979,GO-2016119350,2016,D22,Shooting,2016-01-20 13:00:00,10,Princess-Rosethorn (10),-79.5434554,43.67199709,874,-79.5434554,43.67199708999999
980,GO-2016120610,2016,D42,Shooting,2016-01-20 13:00:00,117,L'Amoreaux (117),-79.33308972,43.79817569,875,-79.33308972,43.798175689999994
981,GO-2016108786,2016,D22,Shooting,2016-01-19 13:00:00,18,New Toronto (18),-79.50967309,43.59979141,876,-79.50967309,43.59979141
982,GO-2016139786,2016,D43,Shooting,2016-01-24 13:00:00,127,Bendale (127),-79.25361205,43.77167743,877,-79.25361205,43.77167742999998
983,GO-2016173014,2016,D13,Shooting,2016-01-29 13:00:00,31,Yorkdale-Glen Park (31),-79.46577215,43.70823789,878,-79.46577215,43.70823789000001
984,GO-2016181573,2016,D14,Shooting,2016-01-31 13:00:00,78,Kensington-Chinatown (78),-79.39919196,43.65585086,879,-79.39919196,43.65585086
985,GO-2016175803,2016,D23,Other,2016-01-30 13:00:00,2,Mount Olive-Silverstone-Jamestown (2),-79.58100996,43.73634981,880,-79.58100996,43.73634981
986,GO-2016181573,2016,D14,Shooting,2016-01-31 13:00:00,78,Kensington-Chinatown (78),-79.39919196,43.65585086,881,-79.39919196,43.65585086
987,GO-2016204501,2016,D22,Stabbing,2016-02-03 13:00:00,13,Etobicoke West Mall (13),-79.57217757,43.6523955,882,-79.57217757,43.65239549999999
988,GO-2016225259,2016,D55,Other,2016-02-07 13:00:00,54,O'Connor-Parkview (54),-79.30489867,43.71598673,883,-79.30489867,43.71598673
989,GO-2016235777,2016,D12,Stabbing,2016-02-09 13:00:00,113,Weston (113),-79.50379913,43.70287945,884,-79.50379913,43.702879450000005
990,GO-2016345475,2016,D41,Stabbing,2016-02-27 13:00:00,120,Clairlea-Birchmount (120),-79.28943255,43.70648504,885,-79.28943255,43.70648504
991,GO-2016354140,2016,D23,Shooting,2016-02-28 13:00:00,8,Humber Heights-Westmount (8),-79.51745424,43.69262736,886,-79.51745424,43.69262736
992,GO-2016359352,2016,D11,Shooting,2016-02-29 13:00:00,139,Scarborough Village (139),-79.21965317,43.74501856,887,-79.21965317000002,43.745018560000005
993,GO-2016317425,2016,D43,Other,2016-02-22 13:00:00,139,Scarborough Village (139),-79.21234461,43.7446023,888,-79.21234461,43.7446023
995,GO-2016265129,2016,D52,Other,2016-03-04 13:00:00,78,Kensington-Chinatown (78),-79.39062739,43.65241188,889,-79.39062739,43.652411879999995
996,GO-2016481311,2016,D42,Shooting,2016-03-20 12:00:00,117,L'Amoreaux (117),-79.30239461,43.79721854,890,-79.30239461,43.79721854
997,GO-2016491854,2016,D12,Other,2016-03-22 12:00:00,23,Pelmo Park-Humberlea (23),-79.51077244,43.71527574,891,-79.51077244,43.71527573999999
998,GO-2016500861,2016,D55,Shooting,2016-03-23 12:00:00,70,South Riverdale (70),-79.34055684,43.66228154,892,-79.34055684,43.662281539999995
999,GO-2016556458,2016,D51,Shooting,2016-04-02 12:00:00,73,Moss Park (73),-79.36442266,43.65561541,893,-79.36442266,43.65561540999999
1001,GO-2016602150,2016,D31,Other,2016-04-09 12:00:00,27,York University Heights (27),-79.49939292,43.748515,894,-79.49939292,43.74851499999999
1002,GO-2016630918,2016,D53,Shooting,2016-04-13 12:00:00,76,Bay Street Corridor (76),-79.38674812,43.67022634,895,-79.38674812,43.670226339999985
1003,GO-2016632371,2016,D22,Shooting,2016-04-14 12:00:00,17,Mimico (includes Humber Bay Shores) (17),-79.49671284,43.61223676,896,-79.49671284,43.61223676
1004,GO-2016652097,2016,D55,Shooting,2016-04-17 12:00:00,65,Greenwood-Coxwell (65),-79.32472818,43.68311648,897,-79.32472818000001,43.683116479999995
1005,GO-2016734521,2016,D41,Shooting,2016-04-29 12:00:00,119,Wexford/Maryvale (119),-79.31288749,43.75841403,898,-79.31288748999998,43.75841403
1006,GO-2016734521,2016,D41,Shooting,2016-04-29 12:00:00,119,Wexford/Maryvale (119),-79.31288749,43.75841403,899,-79.31288748999998,43.75841403
1007,GO-2016838159,2016,D23,Shooting,2016-05-15 12:00:00,1,West Humber-Clairville (1),-79.58938369,43.73202412,900,-79.58938369,43.732024119999984
694,3795155,2010,D31,Other,2010-05-29 12:00:00,26,Downsview-Roding-CFB (26),-79.51318036,43.73938991,901,-79.51318036,43.739389909999986
695,4212793,2012,D11,Shooting,2012-01-27 13:00:00,83,Dufferin Grove (83),-79.43726099,43.65427761,902,-79.43726098999998,43.654277609999994
696,4085703,2012,D32,Shooting,2012-02-20 13:00:00,38,Lansing-Westgate (38),-79.42538364,43.75746765,903,-79.42538364,43.757467649999995
697,4085703,2012,D32,Shooting,2012-02-20 13:00:00,38,Lansing-Westgate (38),-79.42538364,43.75746765,904,-79.42538364,43.757467649999995
698,4370907,2012,D42,Other,2012-02-29 13:00:00,117,L'Amoreaux (117),-79.31518751,43.78449038,905,-79.31518751,43.78449037999999
699,4334336,2012,D32,Other,2012-03-11 13:00:00,51,Willowdale East (51),-79.40930391,43.766251,906,-79.40930391,43.766251000000004
700,3844704,2010,D13,Stabbing,2010-06-12 12:00:00,96,Casa Loma (96),-79.41581728,43.68004828,907,-79.41581728,43.68004828
701,4445252,2012,D22,Stabbing,2012-03-23 12:00:00,15,Kingsway South (15),-79.51960669,43.64940381,908,-79.51960668999999,43.649403809999995
702,3662181,2010,D14,Other,2010-05-08 12:00:00,93,Dovercourt-Wallace Emerson-Junction (93),-79.44340776,43.66537166,909,-79.44340776,43.66537166
703,3568162,2010,D11,Stabbing,2010-05-29 12:00:00,87,High Park-Swansea (87),-79.47334347,43.64042595,910,-79.47334347000002,43.640425949999994
704,3711024,2010,D22,Other,2010-06-12 12:00:00,18,New Toronto (18),-79.51181147,43.59932753,911,-79.51181147,43.59932752999999
705,3786264,2010,D23,Stabbing,2010-06-29 12:00:00,7,Willowridge-Martingrove-Richview (7),-79.55861018,43.69425151,912,-79.55861018000002,43.694251509999994
706,3773164,2010,D12,Stabbing,2010-06-30 12:00:00,111,Rockcliffe-Smythe (111),-79.50590482,43.67610518,913,-79.50590482,43.67610518
707,3776066,2010,D31,Shooting,2010-07-02 12:00:00,26,Downsview-Roding-CFB (26),-79.48641178,43.74477798,914,-79.48641178000001,43.74477798
708,3771858,2010,D53,Stabbing,2010-07-02 12:00:00,95,Annex (95),-79.40198145,43.66838899,915,-79.40198145000001,43.66838899
709,3755673,2012,D12,Shooting,2012-04-12 12:00:00,111,Rockcliffe-Smythe (111),-79.48759009,43.6727608,916,-79.48759009000001,43.67276079999999
710,4428014,2012,D41,Stabbing,2012-04-15 12:00:00,43,Victoria Village (43),-79.3058515,43.73255097,917,-79.3058515,43.73255097
711,4376058,2012,D11,Other,2012-04-16 12:00:00,88,High Park North (88),-79.46520964,43.65754485,918,-79.46520964000001,43.65754485
712,4449577,2012,D32,Shooting,2012-05-04 12:00:00,32,Englemount-Lawrence (32),-79.44182392,43.72260982,919,-79.44182392,43.722609819999995
713,4346812,2012,D53,Shooting,2012-05-09 12:00:00,100,Yonge-Eglinton (100),-79.40328115,43.69792797,920,-79.40328115,43.69792797
