index,occurrence_unique_id,occurrence_date,occurrence_year,occurrence_month,occurrence_dayofweek,occurrence_hour,time_range,division,death,injuries,hood_id,neighbourhood,longitude,latitude,object_id,x,y
251,GO-2005954900,2005-04-15 12:00:00,2005,April,Friday,15.0,Afternoon,D43,0,1,135,Morningside (135),-79.2049343,43.78259962,151,-79.2049343,43.782599619999985
252,GO-2005843089,2005-04-17 12:00:00,2005,April,Sunday,23.0,Evening,D51,0,1,73,Moss Park (73),-79.36699543,43.66195021,152,-79.36699543,43.66195021
253,GO-2005838233,2005-04-17 12:00:00,2005,April,Sunday,1.0,Night,D42,0,1,132,Malvern (132),-79.22808987,43.79407495,153,-79.22808987,43.794074949999995
254,GO-20051052948,2005-04-18 12:00:00,2005,April,Monday,20.0,Evening,D11,1,0,85,South Parkdale (85),-79.4359982,43.63717625,154,-79.4359982,43.63717625
255,GO-20051061840,2005-04-19 12:00:00,2005,April,Tuesday,0.0,Night,D14,0,1,95,Annex (95),-79.41293786,43.66959481,155,-79.41293786,43.66959481
256,GO-2005893223,2005-04-22 12:00:00,2005,April,Friday,12.0,Afternoon,D43,0,0,136,West Hill (136),-79.1947012,43.76201197,156,-79.19470119999998,43.762011969999996
257,GO-20051017873,2005-04-24 12:00:00,2005,April,Sunday,0.0,Night,D52,0,1,78,Kensington-Chinatown (78),-79.38918474,43.65468421,157,-79.38918473999999,43.65468421
258,GO-20051023674,2005-04-24 12:00:00,2005,April,Sunday,15.0,Afternoon,D33,0,1,53,Henry Farm (53),-79.33889112,43.76857264,158,-79.33889112,43.76857263999999
259,GO-2005739652,2005-04-24 12:00:00,2005,April,Sunday,3.0,Night,D31,1,0,21,Humber Summit (21),-79.5529431,43.75144038,159,-79.55294309999998,43.75144038
260,GO-2005734608,2005-04-26 12:00:00,2005,April,Tuesday,0.0,Night,D51,0,0,73,Moss Park (73),-79.36624697,43.66011067,160,-79.36624697,43.66011067000001
261,GO-2005772597,2005-04-28 12:00:00,2005,April,Thursday,15.0,Afternoon,D31,0,1,25,Glenfield-Jane Heights (25),-79.51508777,43.74709495,161,-79.51508777,43.74709494999999
262,GO-20051017468,2005-05-02 12:00:00,2005,May,Monday,22.0,Evening,D31,0,0,25,Glenfield-Jane Heights (25),-79.51040848,43.74922746,162,-79.51040848,43.749227459999986
263,GO-20051056629,2005-05-02 12:00:00,2005,May,Monday,16.0,Afternoon,D32,0,1,38,Lansing-Westgate (38),-79.4317755,43.74650341,163,-79.4317755,43.746503409999995
264,GO-2005791408,2005-05-04 12:00:00,2005,May,Wednesday,18.0,Evening,D51,0,1,NSA,NSA,0.0,0.0,164,0.0,0.0
265,GO-2005761194,2005-05-05 12:00:00,2005,May,Thursday,10.0,Morning,D12,0,2,113,Weston (113),-79.51775154,43.70060252,165,-79.51775153999999,43.70060251999999
266,GO-2005868853,2005-05-05 12:00:00,2005,May,Thursday,19.0,Evening,D22,0,1,11,Eringate-Centennial-West Deane (11),-79.56475575,43.65575613,166,-79.56475575,43.65575613
267,GO-2005739574,2005-05-05 12:00:00,2005,May,Thursday,2.0,Night,D14,1,1,83,Dufferin Grove (83),-79.43532635,43.65988369,167,-79.43532635,43.65988369
268,GO-2005736703,2005-05-06 12:00:00,2005,May,Friday,0.0,Night,D23,0,1,7,Willowridge-Martingrove-Richview (7),-79.56839514,43.67571392,168,-79.56839514,43.67571391999999
269,GO-2005805940,2005-05-07 12:00:00,2005,May,Saturday,19.0,Evening,D31,0,1,25,Glenfield-Jane Heights (25),-79.51808391,43.75448537,169,-79.51808391,43.75448536999999
270,GO-2005800470,2005-05-07 12:00:00,2005,May,Saturday,3.0,Night,D32,0,1,51,Willowdale East (51),-79.39733989,43.76536637,170,-79.39733988999998,43.765366369999995
271,GO-2005770056,2005-05-07 12:00:00,2005,May,Saturday,0.0,Night,D55,0,0,69,Blake-Jones (69),-79.33814773,43.6724497,171,-79.33814773,43.672449699999994
272,GO-2005756176,2005-05-08 12:00:00,2005,May,Sunday,0.0,Night,D55,1,0,69,Blake-Jones (69),-79.3417383,43.6795669,172,-79.34173830000002,43.6795669
273,GO-2005997256,2005-05-08 12:00:00,2005,May,Sunday,0.0,Night,D42,0,0,117,L'Amoreaux (117),-79.30511567,43.7971152,173,-79.30511567000002,43.79711519999999
274,GO-20051001532,2005-05-14 12:00:00,2005,May,Saturday,0.0,Night,D51,1,0,75,Church-Yonge Corridor (75),-79.38159831,43.66737287,174,-79.38159831000002,43.66737286999999
275,GO-2005863844,2005-05-15 12:00:00,2005,May,Sunday,2.0,Night,D43,1,0,137,Woburn (137),-79.24562478,43.7826374,175,-79.24562478,43.78263739999999
276,GO-2005975202,2005-05-17 12:00:00,2005,May,Tuesday,0.0,Night,D31,0,0,26,Downsview-Roding-CFB (26),-79.50808529,43.72799612,176,-79.50808528999998,43.72799611999999
277,GO-2005988453,2005-05-18 12:00:00,2005,May,Wednesday,1.0,Night,D43,1,0,136,West Hill (136),-79.1930155,43.75816394,177,-79.1930155,43.758163939999996
278,GO-20051084815,2005-05-18 12:00:00,2005,May,Wednesday,3.0,Night,D31,0,1,26,Downsview-Roding-CFB (26),-79.50956735,43.72489471,178,-79.50956735,43.72489471
279,GO-20051017486,2005-05-19 12:00:00,2005,May,Thursday,21.0,Evening,D31,0,1,NSA,NSA,0.0,0.0,179,0.0,0.0
280,GO-2005963484,2005-05-20 12:00:00,2005,May,Friday,15.0,Afternoon,D43,0,0,137,Woburn (137),-79.22986095,43.7736482,180,-79.22986095,43.7736482
281,GO-20051054082,2005-05-22 12:00:00,2005,May,Sunday,0.0,Night,D31,0,1,25,Glenfield-Jane Heights (25),-79.50470987,43.74380086,181,-79.50470987,43.74380086
282,GO-20051094038,2005-05-23 12:00:00,2005,May,Monday,0.0,Night,D12,0,0,115,Mount Dennis (115),-79.49087817,43.6875723,182,-79.49087816999999,43.68757229999999
283,GO-20051050162,2005-05-23 12:00:00,2005,May,Monday,22.0,Evening,D31,0,1,27,York University Heights (27),-79.48579669,43.74782991,183,-79.48579669,43.74782991
284,GO-2005780476,2005-05-25 12:00:00,2005,May,Wednesday,19.0,Evening,D12,0,1,NSA,NSA,0.0,0.0,184,0.0,0.0
285,GO-2005970809,2005-05-25 12:00:00,2005,May,Wednesday,18.0,Evening,D31,0,0,27,York University Heights (27),-79.48579669,43.74782991,185,-79.48579669,43.74782991
286,GO-2005746522,2005-05-27 12:00:00,2005,May,Friday,0.0,Night,D32,0,1,31,Yorkdale-Glen Park (31),-79.44932805,43.72085817,186,-79.44932805,43.72085817
287,GO-20051001211,2005-05-28 12:00:00,2005,May,Saturday,15.0,Afternoon,D31,0,0,22,Humbermede (22),-79.54156856,43.74823463,187,-79.54156856000002,43.74823462999999
288,GO-2005795107,2005-06-01 12:00:00,2005,June,Wednesday,0.0,Night,D32,0,2,32,Englemount-Lawrence (32),-79.44598667,43.72478043,188,-79.44598666999998,43.72478043
289,GO-2005985784,2005-06-01 12:00:00,2005,June,Wednesday,21.0,Evening,D23,0,2,1,West Humber-Clairville (1),-79.60518765,43.73134401,189,-79.60518765,43.73134400999999
290,GO-2005974161,2005-06-05 12:00:00,2005,June,Sunday,22.0,Evening,D31,0,0,24,Black Creek (24),-79.51872198,43.76916389,190,-79.51872197999998,43.76916389000001
291,GO-20051040265,2005-06-07 12:00:00,2005,June,Tuesday,1.0,Night,D23,0,0,1,West Humber-Clairville (1),-79.59417116,43.7419265,191,-79.59417116,43.7419265
292,GO-20051057010,2005-06-08 12:00:00,2005,June,Wednesday,17.0,Afternoon,D31,0,0,21,Humber Summit (21),-79.57065319,43.75847964,192,-79.57065319,43.75847964
293,GO-20051094669,2005-06-08 12:00:00,2005,June,Wednesday,20.0,Evening,D42,0,1,130,Milliken (130),-79.28273026,43.82519979,193,-79.28273026,43.82519978999999
294,GO-2005761112,2005-06-11 12:00:00,2005,June,Saturday,2.0,Night,D31,0,2,25,Glenfield-Jane Heights (25),-79.51603747,43.75073765,194,-79.51603747,43.75073764999999
295,GO-2005958231,2005-06-11 12:00:00,2005,June,Saturday,18.0,Evening,D23,0,1,1,West Humber-Clairville (1),-79.60005506,43.74295459,195,-79.60005506,43.74295459
296,GO-20051028610,2005-06-12 12:00:00,2005,June,Sunday,0.0,Night,D31,0,1,28,Rustic (28),-79.5047176,43.71574209,196,-79.5047176,43.715742089999985
297,GO-2005760646,2005-06-12 12:00:00,2005,June,Sunday,1.0,Night,D55,1,0,62,East End-Danforth (62),-79.29488033,43.68971806,197,-79.29488033,43.68971806
298,GO-2005941352,2005-06-12 12:00:00,2005,June,Sunday,23.0,Evening,D23,0,3,6,Kingsview Village-The Westway (6),-79.55211794,43.69579839,198,-79.55211794,43.69579839
299,GO-20051050591,2005-06-14 12:00:00,2005,June,Tuesday,13.0,Afternoon,D31,0,0,22,Humbermede (22),-79.55483845,43.74809821,199,-79.55483845,43.74809821
300,GO-20051094687,2005-06-14 12:00:00,2005,June,Tuesday,0.0,Night,D42,0,1,117,L'Amoreaux (117),-79.30239461,43.79721854,200,-79.30239461,43.79721854
101,GO-2004510813,2004-06-19 12:00:00,2004,June,Saturday,17.0,Afternoon,D31,1,0,23,Pelmo Park-Humberlea (23),-79.53607958,43.7110303,401,-79.53607958,43.71103029999999
102,GO-2004536122,2004-06-21 12:00:00,2004,June,Monday,0.0,Night,D42,0,1,117,L'Amoreaux (117),-79.32278931,43.78099585,402,-79.32278931,43.78099584999999
103,GO-2004564223,2004-07-01 12:00:00,2004,July,Thursday,0.0,Night,D31,1,0,24,Black Creek (24),-79.52280816,43.77299524,403,-79.52280816,43.772995240000014
104,GO-2004598521,2004-07-02 12:00:00,2004,July,Friday,2.0,Night,D42,0,0,132,Malvern (132),-79.22864719,43.80938762,404,-79.22864719000002,43.80938762000001
105,GO-2004574277,2004-07-05 12:00:00,2004,July,Monday,1.0,Night,D22,0,1,14,Islington-City Centre West (14),-79.56318823,43.65265106,405,-79.56318823,43.65265105999999
106,GO-2004499572,2004-07-05 12:00:00,2004,July,Monday,0.0,Night,D31,0,1,26,Downsview-Roding-CFB (26),-79.51316419,43.72551677,406,-79.51316418999998,43.72551676999999
107,GO-2004515430,2004-07-08 12:00:00,2004,July,Thursday,0.0,Night,D13,0,1,93,Dovercourt-Wallace Emerson-Junction (93),-79.44608819,43.6690567,407,-79.44608818999998,43.6690567
108,GO-2004577384,2004-07-09 12:00:00,2004,July,Friday,10.0,Morning,D14,0,0,NSA,NSA,0.0,0.0,408,0.0,0.0
109,GO-2004432295,2004-07-10 12:00:00,2004,July,Saturday,16.0,Afternoon,D11,0,0,114,Lambton Baby Point (114),-79.49917011,43.66552521,409,-79.49917011,43.66552521
110,GO-2004602734,2004-07-13 12:00:00,2004,July,Tuesday,17.0,Afternoon,D31,0,1,25,Glenfield-Jane Heights (25),-79.50813496,43.7430591,410,-79.50813496,43.7430591
111,GO-2004592201,2004-07-21 12:00:00,2004,July,Wednesday,0.0,Night,D33,1,0,48,Hillcrest Village (48),-79.35629696,43.8008594,411,-79.35629696,43.8008594
112,GO-2004594159,2004-07-24 12:00:00,2004,July,Saturday,5.0,Night,D51,1,0,77,Waterfront Communities-The Island (77),-79.36665279,43.65068091,412,-79.36665279,43.65068091
113,GO-2004600109,2004-07-26 12:00:00,2004,July,Monday,23.0,Evening,D23,0,0,1,West Humber-Clairville (1),-79.6181825,43.73355463,413,-79.6181825,43.73355462999999
114,GO-2004612791,2004-07-29 12:00:00,2004,July,Thursday,19.0,Evening,D23,0,1,1,West Humber-Clairville (1),-79.60304851,43.73417041,414,-79.60304851000001,43.73417040999999
115,GO-2004556110,2004-07-30 12:00:00,2004,July,Friday,20.0,Evening,D31,0,0,120,Clairlea-Birchmount (120),-79.26393295,43.71399524,415,-79.26393295,43.71399524
116,GO-2004608027,2004-08-01 12:00:00,2004,August,Sunday,18.0,Evening,D12,0,0,113,Weston (113),-79.50884889,43.69681609,416,-79.50884889,43.696816089999984
117,GO-2004607150,2004-08-01 12:00:00,2004,August,Sunday,8.0,Morning,D42,0,0,46,Pleasant View (46),-79.33137023,43.79310642,417,-79.33137023,43.793106419999994
118,GO-2004717029,2004-08-10 12:00:00,2004,August,Tuesday,23.0,Evening,D23,0,1,5,Elms-Old Rexdale (5),-79.55163424,43.72622302,418,-79.55163424,43.72622302
119,GO-2004629200,2004-08-17 12:00:00,2004,August,Tuesday,1.0,Night,D31,0,1,25,Glenfield-Jane Heights (25),-79.51703417,43.75485496,419,-79.51703417,43.754854959999996
120,GO-2004629203,2004-08-17 12:00:00,2004,August,Tuesday,19.0,Evening,D22,0,1,18,New Toronto (18),-79.50886163,43.60153841,420,-79.50886163000001,43.601538409999996
121,GO-2004630187,2004-08-19 12:00:00,2004,August,Thursday,0.0,Night,D31,0,1,75,Church-Yonge Corridor (75),-79.37642159,43.65482917,421,-79.37642158999999,43.65482916999999
122,GO-2004637632,2004-08-25 12:00:00,2004,August,Wednesday,23.0,Evening,D43,0,1,136,West Hill (136),-79.19753967,43.7589681,422,-79.19753966999998,43.7589681
123,GO-2004974875,2004-08-25 12:00:00,2004,August,Wednesday,0.0,Night,D52,0,0,77,Waterfront Communities-The Island (77),-79.37326707,43.64867717,423,-79.37326707,43.64867716999999
124,GO-2004702788,2004-08-25 12:00:00,2004,August,Wednesday,18.0,Evening,D14,0,2,93,Dovercourt-Wallace Emerson-Junction (93),-79.426062,43.66301565,424,-79.426062,43.66301565
125,GO-2004637474,2004-08-25 12:00:00,2004,August,Wednesday,7.0,Morning,D52,0,0,76,Bay Street Corridor (76),-79.38298971,43.64660463,425,-79.38298971,43.64660463
126,GO-2004641880,2004-08-27 12:00:00,2004,August,Friday,0.0,Night,D12,0,0,111,Rockcliffe-Smythe (111),-79.48759009,43.6727608,426,-79.48759009000001,43.67276079999999
127,GO-2004642019,2004-08-27 12:00:00,2004,August,Friday,23.0,Evening,D31,0,0,27,York University Heights (27),-79.50002761,43.76731426,427,-79.50002760999999,43.76731426
128,GO-2004642018,2004-08-27 12:00:00,2004,August,Friday,19.0,Evening,D31,0,0,113,Weston (113),-79.52698087,43.70425672,428,-79.52698087,43.704256720000004
129,GO-2004637844,2004-08-27 12:00:00,2004,August,Friday,22.0,Evening,D23,0,1,2,Mount Olive-Silverstone-Jamestown (2),-79.59514668,43.75072723,429,-79.59514668,43.750727229999995
130,GO-2004640940,2004-08-28 12:00:00,2004,August,Saturday,19.0,Evening,D42,0,0,118,Tam O'Shanter-Sullivan (118),-79.2993063,43.78359438,430,-79.2993063,43.78359437999999
131,GO-2004597291,2004-08-28 12:00:00,2004,August,Saturday,1.0,Night,D31,0,0,113,Weston (113),-79.52698087,43.70425672,431,-79.52698087,43.704256720000004
132,GO-2004637869,2004-08-29 12:00:00,2004,August,Sunday,4.0,Night,D55,0,0,54,O'Connor-Parkview (54),-79.30153584,43.71530584,432,-79.30153584,43.71530584
133,GO-2004592255,2004-08-30 12:00:00,2004,August,Monday,19.0,Evening,D43,1,0,134,Highland Creek (134),-79.15774084,43.79384641,433,-79.15774084000002,43.79384641
134,GO-2004642752,2004-08-31 12:00:00,2004,August,Tuesday,4.0,Night,D41,0,1,121,Oakridge (121),-79.27147134,43.69506418,434,-79.27147134,43.69506418
135,GO-2004647837,2004-09-01 12:00:00,2004,September,Wednesday,21.0,Evening,D13,0,1,93,Dovercourt-Wallace Emerson-Junction (93),-79.44095714,43.67299035,435,-79.44095714,43.67299034999999
136,GO-2004599316,2004-09-01 12:00:00,2004,September,Wednesday,0.0,Night,D31,0,1,113,Weston (113),-79.52634738,43.70349847,436,-79.52634738,43.70349846999999
137,GO-2004591518,2004-09-03 12:00:00,2004,September,Friday,15.0,Afternoon,D51,0,1,NSA,NSA,0.0,0.0,437,0.0,0.0
138,GO-2004642110,2004-09-05 12:00:00,2004,September,Sunday,3.0,Night,D23,1,0,NSA,NSA,0.0,0.0,438,0.0,0.0
139,GO-2004645696,2004-09-05 12:00:00,2004,September,Sunday,23.0,Evening,D31,0,0,24,Black Creek (24),-79.51872198,43.76916389,439,-79.51872197999998,43.76916389000001
140,GO-2004641371,2004-09-06 12:00:00,2004,September,Monday,4.0,Night,D23,0,0,2,Mount Olive-Silverstone-Jamestown (2),-79.58919312,43.74109549,440,-79.58919312,43.74109549
141,GO-2004646393,2004-09-08 12:00:00,2004,September,Wednesday,14.0,Afternoon,D23,0,0,2,Mount Olive-Silverstone-Jamestown (2),-79.58849474,43.73869605,441,-79.58849474,43.738696049999994
142,GO-2004649788,2004-09-11 12:00:00,2004,September,Saturday,16.0,Afternoon,D51,0,0,75,Church-Yonge Corridor (75),-79.3749313,43.65514877,442,-79.3749313,43.65514876999999
143,GO-2004654954,2004-09-11 12:00:00,2004,September,Saturday,23.0,Evening,D43,0,1,136,West Hill (136),-79.1947012,43.76201197,443,-79.19470119999998,43.762011969999996
144,GO-2004654953,2004-09-12 12:00:00,2004,September,Sunday,5.0,Night,D51,0,1,75,Church-Yonge Corridor (75),-79.37615599,43.65014184,444,-79.37615599,43.65014184
145,GO-2004658110,2004-09-17 12:00:00,2004,September,Friday,20.0,Evening,D42,0,1,117,L'Amoreaux (117),-79.30348691,43.79334092,445,-79.30348691,43.79334092
146,GO-2004663715,2004-09-18 12:00:00,2004,September,Saturday,4.0,Night,D22,0,1,17,Mimico (includes Humber Bay Shores) (17),-79.4995502,43.61906441,446,-79.49955019999999,43.61906440999999
147,GO-2004658416,2004-09-20 12:00:00,2004,September,Monday,19.0,Evening,D51,0,1,73,Moss Park (73),-79.37008264,43.65616228,447,-79.37008264,43.65616228
148,GO-2004650681,2004-09-21 12:00:00,2004,September,Tuesday,0.0,Night,D23,1,0,1,West Humber-Clairville (1),-79.61423505,43.73219045,448,-79.61423505,43.732190450000004
149,GO-2004668846,2004-09-24 12:00:00,2004,September,Friday,1.0,Night,D55,0,1,70,South Riverdale (70),-79.32760134,43.66757355,449,-79.32760134000002,43.66757355
150,GO-2004669350,2004-09-26 12:00:00,2004,September,Sunday,4.0,Night,D31,0,0,113,Weston (113),-79.5047929,43.70664667,450,-79.5047929,43.70664666999999
151,GO-2004676605,2004-09-29 12:00:00,2004,September,Wednesday,7.0,Morning,D51,0,0,74,North St.James Town (74),-79.37575001,43.6696557,451,-79.37575001,43.66965569999999
152,GO-2004497549,2004-09-30 12:00:00,2004,September,Thursday,23.0,Evening,D42,0,1,117,L'Amoreaux (117),-79.30239461,43.79721854,452,-79.30239461,43.79721854
153,GO-2004676793,2004-10-09 12:00:00,2004,October,Saturday,3.0,Night,D12,0,1,111,Rockcliffe-Smythe (111),-79.47671287,43.68160961,453,-79.47671287,43.681609609999995
154,GO-2004685734,2004-10-14 12:00:00,2004,October,Thursday,19.0,Evening,D33,0,0,45,Parkwoods-Donalda (45),-79.33778341,43.76197045,454,-79.33778341,43.76197044999999
155,GO-20041036512,2004-10-15 12:00:00,2004,October,Friday,5.0,Night,D43,0,0,138,Eglinton East (138),-79.23521611,43.73952891,455,-79.23521611,43.73952890999999
156,GO-2004683174,2004-10-15 12:00:00,2004,October,Friday,14.0,Afternoon,D31,1,0,NSA,NSA,0.0,0.0,456,0.0,0.0
157,GO-2004687286,2004-10-17 12:00:00,2004,October,Sunday,3.0,Night,D14,0,0,83,Dufferin Grove (83),-79.43875394,43.65133216,457,-79.43875394,43.651332159999995
158,GO-2004480388,2004-10-19 12:00:00,2004,October,Tuesday,21.0,Evening,D23,0,2,1,West Humber-Clairville (1),-79.59941174,43.73091013,458,-79.59941174,43.73091012999999
159,GO-2004684041,2004-10-20 12:00:00,2004,October,Wednesday,20.0,Evening,D13,0,1,92,Corso Italia-Davenport (92),-79.44919053,43.68138324,459,-79.44919053000001,43.681383239999995
160,GO-2004692390,2004-10-23 12:00:00,2004,October,Saturday,2.0,Night,D14,0,1,NSA,NSA,0.0,0.0,460,0.0,0.0
161,GO-2004619258,2004-10-27 12:00:00,2004,October,Wednesday,20.0,Evening,D33,0,1,45,Parkwoods-Donalda (45),-79.33526172,43.76258907,461,-79.33526172,43.76258907
162,GO-2004439509,2004-10-30 12:00:00,2004,October,Saturday,2.0,Night,D31,0,2,26,Downsview-Roding-CFB (26),-79.52098037,43.71816476,462,-79.52098036999999,43.71816476
163,GO-2004695551,2004-10-31 12:00:00,2004,October,Sunday,4.0,Night,D12,0,0,113,Weston (113),-79.50816066,43.69623901,463,-79.50816066,43.696239009999985
164,GO-2004676368,2004-11-04 13:00:00,2004,November,Thursday,11.0,Morning,D32,0,1,32,Englemount-Lawrence (32),-79.42977557,43.71925961,464,-79.42977557,43.71925961
165,GO-2004707339,2004-11-05 13:00:00,2004,November,Friday,22.0,Evening,D13,0,0,107,Oakwood Village (107),-79.44080538,43.69265471,465,-79.44080538,43.69265470999999
166,GO-2004704991,2004-11-07 13:00:00,2004,November,Sunday,11.0,Morning,D31,0,0,77,Waterfront Communities-The Island (77),-79.39075649,43.64913078,466,-79.39075649,43.64913077999999
167,GO-2004704992,2004-11-07 13:00:00,2004,November,Sunday,20.0,Evening,D42,0,0,117,L'Amoreaux (117),-79.30511567,43.7971152,467,-79.30511567000002,43.79711519999999
168,GO-2004491397,2004-11-10 13:00:00,2004,November,Wednesday,12.0,Afternoon,D42,0,2,118,Tam O'Shanter-Sullivan (118),-79.2993063,43.78359438,468,-79.2993063,43.78359437999999
169,GO-2004691183,2004-11-14 13:00:00,2004,November,Sunday,4.0,Night,D31,0,1,26,Downsview-Roding-CFB (26),-79.51038627,43.72477325,469,-79.51038627,43.72477325
170,GO-2004696934,2004-11-15 13:00:00,2004,November,Monday,17.0,Afternoon,D23,0,1,1,West Humber-Clairville (1),-79.59278328,43.73908012,470,-79.59278327999999,43.73908012
171,GO-2004710040,2004-11-15 13:00:00,2004,November,Monday,19.0,Evening,D22,0,0,14,Islington-City Centre West (14),-79.54318792,43.65985913,471,-79.54318792,43.65985912999999
172,GO-2004715205,2004-11-16 13:00:00,2004,November,Tuesday,0.0,Night,D23,0,1,2,Mount Olive-Silverstone-Jamestown (2),-79.58578825,43.75097753,472,-79.58578825,43.75097752999999
173,GO-2004431138,2004-11-21 13:00:00,2004,November,Sunday,20.0,Evening,D12,0,2,111,Rockcliffe-Smythe (111),-79.49312597,43.67030031,473,-79.49312597,43.67030031
174,GO-2004696937,2004-11-25 13:00:00,2004,November,Thursday,1.0,Night,D23,0,1,1,West Humber-Clairville (1),-79.57232713,43.7234394,474,-79.57232712999999,43.72343939999998
175,GO-2004741422,2004-11-27 13:00:00,2004,November,Saturday,0.0,Night,D14,0,1,85,South Parkdale (85),-79.42881933,43.63865271,475,-79.42881933,43.63865271000001
176,GO-2004734100,2004-11-28 13:00:00,2004,November,Sunday,17.0,Afternoon,D31,0,2,26,Downsview-Roding-CFB (26),-79.50859475,43.72091645,476,-79.50859475000001,43.72091644999999
177,GO-2004734427,2004-11-28 13:00:00,2004,November,Sunday,0.0,Night,D42,0,0,117,L'Amoreaux (117),-79.30239461,43.79721854,477,-79.30239461,43.79721854
178,GO-2004790656,2004-12-03 13:00:00,2004,December,Friday,18.0,Evening,D51,0,1,72,Regent Park (72),-79.36445984,43.65976202,478,-79.36445984,43.65976201999999
179,GO-2004756919,2004-12-09 13:00:00,2004,December,Thursday,0.0,Night,D13,0,1,108,Briar Hill-Belgravia (108),-79.45093558,43.69718493,479,-79.45093558,43.69718493
180,GO-2004732104,2004-12-09 13:00:00,2004,December,Thursday,0.0,Night,D33,0,0,45,Parkwoods-Donalda (45),-79.33266009,43.75951889,480,-79.33266009,43.759518889999995
181,GO-2004768032,2004-12-13 13:00:00,2004,December,Monday,15.0,Afternoon,D42,0,1,130,Milliken (130),-79.28273026,43.82519979,481,-79.28273026,43.82519978999999
