X,Y,Index_,Event_Unique_ID,Occurrence_Date,Occurrence_year,Month,Day_of_week,Occurrence_Hour,Time_Range,Division,Death,Injuries,Hood_ID,Neighbourhood,Longitude,Latitude,ObjectId
-8843416.59820075,5423902.49865101,2747,GO-201631190,2016/01/06 05:00:00+00,2016,January,Wednesday ,12,Afternoon,D32,0,0,32,Englemount-Lawrence (32),-79.44176294,43.73096594,2947
-8851285.0805977,5416903.12059043,2748,GO-201640653,2016/01/07 05:00:00+00,2016,January,Thursday  ,20,Evening,D23,0,1,9,Edenbridge-Humber Valley (9),-79.51244672,43.68551456,2948
-8860222.60413974,5420882.80498203,2749,GO-201635133,2016/01/07 05:00:00+00,2016,January,Thursday  ,1,Night,D23,0,1,1,West Humber-Clairville (1),-79.59273386,43.71136139,2949
-8822238.89218115,5427495.24903253,2750,GO-201644796,2016/01/08 05:00:00+00,2016,January,Friday    ,14,Afternoon,D43,0,1,127,Bendale (127),-79.25152037,43.75428255,2950
-8843618.46941814,5422649.61529343,2751,GO-201677617,2016/01/13 05:00:00+00,2016,January,Wednesday ,22,Evening,D32,0,1,32,Englemount-Lawrence (32),-79.44357638,43.72283271,2951
-8843886.7816736,5422949.63631616,2752,GO-201675545,2016/01/13 05:00:00+00,2016,January,Wednesday ,15,Afternoon,D32,0,0,32,Englemount-Lawrence (32),-79.44598667,43.72478043,2952
-8849254.16446808,5425773.03082305,2753,GO-201693962,2016/01/13 05:00:00+00,2016,January,Wednesday ,2,Night,D31,0,0,26,Downsview-Roding-CFB (26),-79.49420269,43.74310665,2953
-8850273.60053489,5425460.27558376,2754,GO-201673594,2016/01/13 05:00:00+00,2016,January,Wednesday ,2,Night,D31,0,0,25,Glenfield-Jane Heights (25),-79.50336044,43.74107688,2954
-8855246.23550946,5417256.79839584,2755,GO-201684355,2016/01/14 05:00:00+00,2016,January,Thursday  ,23,Evening,D23,0,0,7,Willowridge-Martingrove-Richview (7),-79.54803038,43.68781204,2955
-8817643.99095552,5436117.42856197,2756,GO-201678752,2016/01/14 05:00:00+00,2016,January,Thursday  ,0,Night,D42,0,0,132,Malvern (132),-79.21024367,43.81020263,2956
-8835914.77771619,5411425.59961081,2757,GO-201684984,2016/01/15 05:00:00+00,2016,January,Friday    ,3,Night,D51,0,2,75,Church-Yonge Corridor (75),-79.37437294,43.64992152,2957
-8831436.64729682,5421431.89089838,2758,GO-201697648,2016/01/17 05:00:00+00,2016,January,Sunday    ,4,Night,D54,0,3,44,Flemingdon Park (44),-79.33414521,43.71492666,2958
-8853845.97546464,5424187.08967598,2759,GO-2016101003,2016/01/17 05:00:00+00,2016,January,Sunday    ,19,Evening,D31,0,0,23,Pelmo Park-Humberlea (23),-79.53545163,43.73281324,2959
-8846299.08283145,5417857.88069176,2760,GO-2016244175,2016/01/18 05:00:00+00,2016,January,Monday    ,12,Afternoon,D12,0,0,110,Keelesdale-Eglinton West (110),-79.46765674,43.69171645,2960
-8852108.96394142,5419023.15957739,2761,GO-2016108027,2016/01/18 05:00:00+00,2016,January,Monday    ,22,Evening,D12,0,0,113,Weston (113),-79.51984779,43.69928495,2961
-8850976.32151845,5403716.42718986,2762,GO-2016108786,2016/01/19 05:00:00+00,2016,January,Tuesday   ,4,Night,D22,1,0,18,New Toronto (18),-79.50967309,43.59979141,2962
-8831319.15068749,5434262.34335071,2763,GO-2016120610,2016/01/20 05:00:00+00,2016,January,Wednesday ,23,Evening,D42,1,1,117,L'Amoreaux (117),-79.33308972,43.79817569,2963
-8851983.63934549,5429788.97887656,2764,GO-2016120526,2016/01/20 05:00:00+00,2016,January,Wednesday ,1,Night,D31,0,0,24,Black Creek (24),-79.51872198,43.76916389,2964
-8854736.95106547,5414822.49353397,2765,GO-2016119350,2016/01/20 05:00:00+00,2016,January,Wednesday ,18,Evening,D22,1,0,10,Princess-Rosethorn (10),-79.5434554,43.67199709,2965
-8843218.00422918,5422450.13810485,2766,GO-2016120681,2016/01/21 05:00:00+00,2016,January,Thursday  ,10,Morning,D32,0,0,32,Englemount-Lawrence (32),-79.43997894,43.72153768,2966
-8827902.18667244,5434114.72459879,2767,GO-2016124679,2016/01/21 05:00:00+00,2016,January,Thursday  ,15,Afternoon,D42,0,0,117,L'Amoreaux (117),-79.30239461,43.79721854,2967
-8855788.49389981,5419184.79368797,2768,GO-2016124306,2016/01/21 05:00:00+00,2016,January,Thursday  ,14,Afternoon,D23,0,0,6,Kingsview Village-The Westway (6),-79.55290157,43.70033469,2968
-8850424.67889502,5421557.47956179,2769,GO-2016133360,2016/01/23 05:00:00+00,2016,January,Saturday  ,17,Afternoon,D12,0,0,28,Rustic (28),-79.5047176,43.71574209,2969
-8851983.63934549,5429788.97887656,2770,GO-2016143177,2016/01/24 05:00:00+00,2016,January,Sunday    ,20,Evening,D31,0,1,24,Black Creek (24),-79.51872198,43.76916389,2970
-8838974.11673511,5410193.71618383,2771,GO-2016139437,2016/01/24 05:00:00+00,2016,January,Sunday    ,2,Night,D14,0,2,82,Niagara (82),-79.40185545,43.64191381,2971
-8827806.58883333,5421490.29019207,2772,GO-2016139628,2016/01/24 05:00:00+00,2016,January,Sunday    ,3,Night,D54,0,1,54,O'Connor-Parkview (54),-79.30153584,43.71530584,2972
-8822471.73693365,5430176.45876753,2773,GO-2016139786,2016/01/24 05:00:00+00,2016,January,Sunday    ,4,Night,D43,1,0,127,Bendale (127),-79.25361205,43.77167743,2973
-8843847.94007687,5430244.72119275,2774,GO-2016156688,2016/01/27 05:00:00+00,2016,January,Wednesday ,5,Night,D32,0,1,35,Westminster-Branson (35),-79.44563775,43.77212023,2974
-8846089.2912323,5420401.7827433,2775,GO-2016173014,2016/01/29 05:00:00+00,2016,January,Friday    ,16,Afternoon,D13,1,0,31,Yorkdale-Glen Park (31),-79.46577215,43.70823789,2975
-8852727.02088625,5410021.79620814,2776,GO-2016180451,2016/01/30 05:00:00+00,2016,January,Saturday  ,22,Evening,D22,0,0,14,Islington-City Centre West (14),-79.52539989,43.64079618,2976
-8838720.92277969,5411433.47352523,2777,GO-2016183008,2016/01/31 05:00:00+00,2016,January,Sunday    ,11,Morning,D14,0,0,78,Kensington-Chinatown (78),-79.39958097,43.6499727,2977
-8838677.61838458,5412337.85831727,2778,GO-2016181573,2016/01/31 05:00:00+00,2016,January,Sunday    ,3,Night,D14,2,3,78,Kensington-Chinatown (78),-79.39919196,43.65585086,2978
-8818765.68955936,5434617.8610837,2779,GO-2016187071,2016/02/01 05:00:00+00,2016,February,Monday    ,4,Night,D42,0,0,132,Malvern (132),-79.22032006,43.80048078,2979
-8843416.59820075,5423902.49865101,2780,GO-2016193392,2016/02/02 05:00:00+00,2016,February,Tuesday   ,1,Night,D32,0,0,32,Englemount-Lawrence (32),-79.44176294,43.73096594,2980
-8857959.49336345,5412213.97974251,2781,GO-2016193115,2016/02/02 05:00:00+00,2016,February,Tuesday   ,0,Night,D22,0,0,11,Eringate-Centennial-West Deane (11),-79.57240399,43.65504573,2981
-8836197.42903527,5411886.55644704,2782,GO-2016196628,2016/02/02 05:00:00+00,2016,February,Tuesday   ,0,Night,D51,0,1,75,Church-Yonge Corridor (75),-79.37691204,43.65291764,2982
-8817643.99095552,5436117.42856197,2783,GO-2016208868,2016/02/04 05:00:00+00,2016,February,Thursday  ,13,Afternoon,D42,0,0,132,Malvern (132),-79.21024367,43.81020263,2983
-8851714.4142702,5427127.06066913,2784,GO-2016233840,2016/02/08 05:00:00+00,2016,February,Monday    ,17,Afternoon,D31,0,0,25,Glenfield-Jane Heights (25),-79.51630349,43.75189346,2984
-8826022.79974689,5429748.35789751,2785,GO-2016254768,2016/02/12 05:00:00+00,2016,February,Friday    ,23,Evening,D41,0,0,126,Dorset Park (126),-79.28551179,43.76890038,2985
-8839542.13000286,5411649.79802521,2786,GO-2016260426,2016/02/13 05:00:00+00,2016,February,Saturday  ,3,Night,D14,0,0,81,Trinity-Bellwoods (81),-79.406958,43.65137878,2986
-8821704.31928843,5427646.22023511,2787,GO-2016261011,2016/02/13 05:00:00+00,2016,February,Saturday  ,9,Morning,D43,0,1,127,Bendale (127),-79.24671822,43.75526214,2987
-8833503.10773985,5413182.60113854,2788,GO-2016263737,2016/02/13 05:00:00+00,2016,February,Saturday  ,16,Afternoon,D55,0,0,70,South Riverdale (70),-79.35270854,43.66134085,2988
-8835906.25509598,5429199.43650609,2789,GO-2016266123,2016/02/14 05:00:00+00,2016,February,Sunday    ,2,Night,D33,0,1,40,St.Andrew-Windfields (40),-79.37429638,43.76533939,2989
-8841142.12281764,5408717.17882057,2790,GO-2016271270,2016/02/15 05:00:00+00,2016,February,Monday    ,0,Night,D14,0,1,82,Niagara (82),-79.42133098,43.63231435,2990
-8846565.30673327,5432582.62892982,2791,GO-2016275431,2016/02/15 05:00:00+00,2016,February,Monday    ,19,Evening,D32,0,1,27,York University Heights (27),-79.47004827,43.78728363,2991
-8838971.44395414,5426935.27054323,2792,GO-2016276441,2016/02/15 05:00:00+00,2016,February,Monday    ,21,Evening,D32,0,1,40,St.Andrew-Windfields (40),-79.40183144,43.75064894,2992
-8857656.88913885,5428187.33511256,2793,GO-2016271880,2016/02/15 05:00:00+00,2016,February,Monday    ,4,Night,D31,0,0,21,Humber Summit (21),-79.56968565,43.75877308,2993
-8830757.52493212,5421537.6792465,2794,GO-2016279204,2016/02/16 05:00:00+00,2016,February,Tuesday   ,13,Afternoon,D54,0,1,44,Flemingdon Park (44),-79.32804455,43.71561353,2994
-8829373.6611351,5418644.67761968,2795,GO-2016281725,2016/02/16 05:00:00+00,2016,February,Tuesday   ,20,Evening,D54,0,0,60,Woodbine-Lumsden (60),-79.31561309,43.69682681,2995
-8851194.46875858,5429307.80650317,2796,GO-2016301421,2016/02/20 05:00:00+00,2016,February,Saturday  ,2,Night,D31,0,0,24,Black Creek (24),-79.51163274,43.76604243,2996
-8840319.01203118,5410699.88981734,2797,GO-2016307443,2016/02/21 05:00:00+00,2016,February,Sunday    ,2,Night,D14,0,0,82,Niagara (82),-79.41393685,43.64520426,2997
-8852788.75533626,5426046.17972026,2798,GO-2016321936,2016/02/23 05:00:00+00,2016,February,Tuesday   ,14,Afternoon,D31,0,0,25,Glenfield-Jane Heights (25),-79.52595446,43.74487932,2998
-8818232.62281935,5425902.39983356,2799,GO-2016345854,2016/02/25 05:00:00+00,2016,February,Thursday  ,19,Evening,D43,0,0,139,Scarborough Village (139),-79.21553144,43.74394623,2999
-8853723.13218016,5415645.92587703,2800,GO-2016350534,2016/02/25 05:00:00+00,2016,February,Thursday  ,23,Evening,D22,0,0,9,Edenbridge-Humber Valley (9),-79.53434811,43.67734715,3000
-8850757.06776258,5422742.58946711,3301,GO-20171061488,2017/06/14 04:00:00+00,2017,June,Wednesday ,19,Evening,D31,0,0,26,Downsview-Roding-CFB (26),-79.5077035,43.7234363,3001
-8820170.28327195,5431389.10470631,3501,GO-20173082761,2017/11/27 05:00:00+00,2017,November,Monday    ,17,Afternoon,D43,0,0,137,Woburn (137),-79.23293774,43.77954305,3002
-8829383.19676268,5417977.52266192,3302,GO-20171075752,2017/06/16 04:00:00+00,2017,June,Friday    ,19,Evening,D54,0,0,59,Danforth East York (59),-79.31569875,43.69249357,3003
-8839064.59499084,5414038.8383708,3303,GO-20171070219,2017/06/16 04:00:00+00,2017,June,Friday    ,2,Night,D53,0,1,79,University (79),-79.40266823,43.66690503,3004
-8851366.74902892,5425200.3484347,3304,GO-20171073092,2017/06/16 04:00:00+00,2017,June,Friday    ,12,Afternoon,D31,0,0,26,Downsview-Roding-CFB (26),-79.51318036,43.73938991,3005
-8832995.52982366,5413826.21585551,3305,GO-20171077481,2017/06/17 04:00:00+00,2017,June,Saturday  ,0,Night,D55,0,0,70,South Riverdale (70),-79.34814889,43.66552337,3006
-8855313.86210011,5419337.54602033,3306,GO-20171084087,2017/06/18 04:00:00+00,2017,June,Sunday    ,0,Night,D23,0,1,6,Kingsview Village-The Westway (6),-79.54863788,43.70132673,3007
-8827692.81808735,5425925.96158989,3307,GO-20171110592,2017/06/21 04:00:00+00,2017,June,Wednesday ,20,Evening,D41,0,0,119,Wexford/Maryvale (119),-79.30051382,43.74409914,3008
-8846648.68391868,5417032.48232464,3308,GO-20171109788,2017/06/21 04:00:00+00,2017,June,Wednesday ,18,Evening,D12,0,0,110,Keelesdale-Eglinton West (110),-79.47079726,43.6863549,3009
-8822735.64650325,5427771.40650152,3309,GO-20171114938,2017/06/21 04:00:00+00,2017,June,Wednesday ,19,Evening,D43,0,1,127,Bendale (127),-79.25598279,43.75607441,3010
-8855701.26060724,5418486.33549972,3310,GO-20171104608,2017/06/21 04:00:00+00,2017,June,Wednesday ,2,Night,D23,0,0,6,Kingsview Village-The Westway (6),-79.55211794,43.69579839,3011
-8843618.57294526,5413076.19602613,3311,GO-20171125054,2017/06/23 04:00:00+00,2017,June,Friday    ,22,Evening,D11,0,0,93,Dovercourt-Wallace Emerson-Junction (93),-79.44357731,43.66064935,3012
-8844403.5189575,5418243.85138957,3312,GO-20171123726,2017/06/23 04:00:00+00,2017,June,Friday    ,18,Evening,D13,0,0,109,Caledonia-Fairbank (109),-79.4506286,43.69422344,3013
-8848032.39075522,5418118.58184642,3313,GO-20171121957,2017/06/23 04:00:00+00,2017,June,Friday    ,13,Afternoon,D12,0,1,112,Beechborough-Greenbrook (112),-79.48322731,43.69340979,3014
-8825524.6862138,5429270.66207461,3314,GO-20171130532,2017/06/24 04:00:00+00,2017,June,Saturday  ,19,Evening,D41,0,0,126,Dorset Park (126),-79.28103716,43.76580146,3015
-8848069.74957633,5424234.81610989,3315,GO-20171126546,2017/06/24 04:00:00+00,2017,June,Saturday  ,5,Night,D31,0,0,26,Downsview-Roding-CFB (26),-79.48356291,43.73312303,3016
-8847749.38877975,5422292.76730388,3316,GO-20171140402,2017/06/26 04:00:00+00,2017,June,Monday    ,10,Morning,D12,0,1,29,Maple Leaf (29),-79.48068506,43.72051599,3017
-8853216.66523248,5429428.73464354,3317,GO-20171152868,2017/06/28 04:00:00+00,2017,June,Wednesday ,6,Morning,D31,0,1,24,Black Creek (24),-79.52979844,43.76682693,3018
-8838655.8843672,5411685.20385937,3318,GO-20171152603,2017/06/28 04:00:00+00,2017,June,Wednesday ,1,Night,D14,0,0,78,Kensington-Chinatown (78),-79.39899672,43.65160891,3019
-8849579.78288421,5429254.34274336,3319,GO-20171152808,2017/06/28 04:00:00+00,2017,June,Wednesday ,2,Night,D31,0,0,27,York University Heights (27),-79.49712777,43.76569559,3020
-8826005.79124189,5418670.95070801,3320,GO-20171165113,2017/06/29 04:00:00+00,2017,June,Thursday  ,18,Evening,D41,0,0,121,Oakridge (121),-79.285359,43.69699745,3021
-8820960.71622189,5425662.457336,3321,GO-20171168889,2017/06/30 04:00:00+00,2017,June,Friday    ,0,Night,D43,0,0,138,Eglinton East (138),-79.24003832,43.74238904,3022
-8832888.62860345,5428646.45243021,3322,GO-20171180814,2017/07/01 04:00:00+00,2017,July,Saturday  ,22,Evening,D33,0,0,45,Parkwoods-Donalda (45),-79.34718858,43.76175183,3023
-8832844.12863701,5413870.95564834,3323,GO-20171180144,2017/07/02 04:00:00+00,2017,July,Sunday    ,2,Night,D55,0,0,70,South Riverdale (70),-79.34678883,43.6658141,3024
-8853703.32732955,5403019.57829863,3324,GO-20171180283,2017/07/02 04:00:00+00,2017,July,Sunday    ,6,Morning,D22,0,1,19,Long Branch (19),-79.5341702,43.59525798,3025
-8845834.57999222,5418893.48510188,3325,GO-20171183827,2017/07/02 04:00:00+00,2017,July,Sunday    ,18,Evening,D13,0,1,108,Briar Hill-Belgravia (108),-79.46348404,43.69844276,3026
-8834841.69789996,5413045.15797035,3326,GO-20171184598,2017/07/02 04:00:00+00,2017,July,Sunday    ,21,Evening,D51,1,0,72,Regent Park (72),-79.3647333,43.66044764,3027
-8859590.9528587,5427393.28372321,3327,GO-20171191493,2017/07/04 04:00:00+00,2017,July,Tuesday   ,1,Night,D23,0,2,2,Mount Olive-Silverstone-Jamestown (2),-79.58705964,43.75362093,3028
-8820034.22747711,5430909.88081115,3328,GO-20171205917,2017/07/06 04:00:00+00,2017,July,Thursday  ,2,Night,D43,0,0,137,Woburn (137),-79.23171553,43.77643477,3029
-8830079.54581859,5428393.66110992,3329,GO-20171209926,2017/07/06 04:00:00+00,2017,July,Thursday  ,16,Afternoon,D33,0,1,45,Parkwoods-Donalda (45),-79.32195416,43.76011174,3030
-8826843.57393724,5424785.21699227,3330,GO-20171225710,2017/07/08 04:00:00+00,2017,July,Saturday  ,22,Evening,D41,0,0,119,Wexford/Maryvale (119),-79.29288493,43.73669554,3031
-8848966.84552276,5427411.81438028,3331,GO-20171220448,2017/07/08 04:00:00+00,2017,July,Saturday  ,3,Night,D31,0,1,27,York University Heights (27),-79.49162166,43.75374117,3032
-8856736.39272226,5406474.61897576,3332,GO-20171221370,2017/07/08 04:00:00+00,2017,July,Saturday  ,4,Night,D22,0,1,14,Islington-City Centre West (14),-79.56141669,43.61773179,3033
-8821095.94602611,5424909.07485082,3333,GO-20171225130,2017/07/08 04:00:00+00,2017,July,Saturday  ,20,Evening,D43,0,0,138,Eglinton East (138),-79.24125311,43.73749944,3034
-8820922.26869615,5425542.36130925,3334,GO-20171227401,2017/07/09 04:00:00+00,2017,July,Sunday    ,6,Morning,D43,0,0,138,Eglinton East (138),-79.23969294,43.74160962,3035
-8835738.7270547,5414398.86247883,3701,GO-2018958246,2018/05/27 04:00:00+00,2018,May,Sunday    ,22,Evening,D51,0,2,74,North St.James Town (74),-79.37279145,43.66924446,3036
-8828132.75716775,5430419.89031486,3201,GO-2017348383,2017/02/24 05:00:00+00,2017,February,Friday    ,23,Evening,D42,0,1,118,Tam O'Shanter-Sullivan (118),-79.30446586,43.77325649,3037
-8849768.17553765,5430957.81009668,3335,GO-20171230842,2017/07/09 04:00:00+00,2017,July,Sunday    ,19,Evening,D31,0,0,27,York University Heights (27),-79.49882013,43.77674565,3038
-8838111.23928696,5410983.99729142,3336,GO-20171232633,2017/07/10 04:00:00+00,2017,July,Monday    ,3,Night,D52,0,1,77,Waterfront Communities-The Island (77),-79.39410409,43.64705106,3039
-8822967.35691014,5424451.55321179,3337,GO-20171239062,2017/07/11 04:00:00+00,2017,July,Tuesday   ,2,Night,D41,0,1,124,Kennedy Park (124),-79.25806428,43.73452984,3040
-8852271.83437521,5425563.34741555,3338,GO-20171242657,2017/07/11 04:00:00+00,2017,July,Tuesday   ,15,Afternoon,D31,0,1,25,Glenfield-Jane Heights (25),-79.52131088,43.74174582,3041
-8825070.17095928,5419502.14978884,3339,GO-20171238887,2017/07/11 04:00:00+00,2017,July,Tuesday   ,0,Night,D41,0,0,121,Oakridge (121),-79.27695418,43.70239572,3042
-8820425.09247318,5428025.09626337,3340,GO-20171259527,2017/07/14 04:00:00+00,2017,July,Friday    ,2,Night,D43,0,0,137,Woburn (137),-79.23522673,43.75772044,3043
-8863201.05952985,5427303.48053152,3341,GO-20171259506,2017/07/14 04:00:00+00,2017,July,Friday    ,1,Night,D23,0,0,1,West Humber-Clairville (1),-79.61948978,43.75303822,3044
-8815990.66608589,5432204.08212514,3342,GO-20171279298,2017/07/17 04:00:00+00,2017,July,Monday    ,6,Morning,D43,0,0,135,Morningside (135),-79.1953916,43.78482868,3045
-8828573.35525953,5425109.30625166,3343,GO-20171284508,2017/07/17 04:00:00+00,2017,July,Monday    ,20,Evening,D33,0,1,43,Victoria Village (43),-79.30842382,43.73879902,3046
-8820960.71622189,5425662.457336,3344,GO-20171291869,2017/07/18 04:00:00+00,2017,July,Tuesday   ,22,Evening,D43,0,0,138,Eglinton East (138),-79.24003832,43.74238904,3047
-8818232.62281935,5425902.39983356,3345,GO-20171298108,2017/07/19 04:00:00+00,2017,July,Wednesday ,19,Evening,D43,0,0,139,Scarborough Village (139),-79.21553144,43.74394623,3048
-8850139.51954781,5413635.92680915,3346,GO-20171292885,2017/07/19 04:00:00+00,2017,July,Wednesday ,2,Night,D11,0,0,114,Lambton Baby Point (114),-79.50215597,43.66428681,3049
-8827806.58883333,5421490.29019207,3347,GO-20171293194,2017/07/19 04:00:00+00,2017,July,Wednesday ,5,Night,D54,0,1,54,O'Connor-Parkview (54),-79.30153584,43.71530584,3050
-8839565.76980993,5417907.84217216,3348,GO-20171314720,2017/07/21 04:00:00+00,2017,July,Friday    ,23,Evening,D53,0,0,101,Forest Hill South (101),-79.40717036,43.69204097,3051
-8821460.17004164,5425932.36245934,3349,GO-20171319252,2017/07/22 04:00:00+00,2017,July,Saturday  ,23,Evening,D43,0,2,138,Eglinton East (138),-79.24452499,43.74414068,3052
-8837334.01216822,5412210.5809636,3350,GO-20171313983,2017/07/22 04:00:00+00,2017,July,Saturday  ,3,Night,D52,0,0,76,Bay Street Corridor (76),-79.38712214,43.65502364,3053
-8816409.58136726,5436597.31054308,3351,GO-20171319697,2017/07/23 04:00:00+00,2017,July,Sunday    ,1,Night,D42,2,1,131,Rouge (131),-79.19915478,43.81331342,3054
-8829328.17821756,5428047.9513868,3352,GO-20171320049,2017/07/23 04:00:00+00,2017,July,Sunday    ,2,Night,D41,0,6,45,Parkwoods-Donalda (45),-79.31520451,43.75786873,3055
-8817244.80371432,5434539.54880781,3353,GO-20171321572,2017/07/23 04:00:00+00,2017,July,Sunday    ,3,Night,D42,0,0,132,Malvern (132),-79.20665771,43.79997303,3056
-8817643.99095552,5436117.42856197,3354,GO-20171323827,2017/07/23 04:00:00+00,2017,July,Sunday    ,18,Evening,D42,1,0,132,Malvern (132),-79.21024367,43.81020263,3057
-8838388.94468106,5411350.97006613,3355,GO-20171352418,2017/07/28 04:00:00+00,2017,July,Friday    ,0,Night,D14,0,0,78,Kensington-Chinatown (78),-79.39659876,43.64943643,3058
-8835363.39335398,5412133.84643856,3356,GO-20171356607,2017/07/28 04:00:00+00,2017,July,Friday    ,1,Night,D51,0,0,73,Moss Park (73),-79.36941977,43.65452491,3059
-8851162.98983297,5426856.11274016,3357,GO-20171364946,2017/07/29 04:00:00+00,2017,July,Saturday  ,21,Evening,D31,0,1,25,Glenfield-Jane Heights (25),-79.51134996,43.75013528,3060
-8844599.60267456,5421339.67842985,3358,GO-20171371751,2017/07/30 04:00:00+00,2017,July,Sunday    ,23,Evening,D32,1,0,31,Yorkdale-Glen Park (31),-79.45239005,43.71432793,3061
-8856438.94370327,5426613.12814039,3359,GO-20171365795,2017/07/30 04:00:00+00,2017,July,Sunday    ,0,Night,D31,0,0,22,Humbermede (22),-79.55874466,43.74855851,3062
-8844032.23505985,5418572.72416766,3360,GO-20171366679,2017/07/30 04:00:00+00,2017,July,Sunday    ,4,Night,D13,0,0,108,Briar Hill-Belgravia (108),-79.4472933,43.69635948,3063
